YearWeekISO,ReportingCountry,Denominator,NumberOfIndivOneDose,Region,TargetGroup,Vaccine,Population
2024-03,CZ,,82,,Age80+,COMXBB,10827529
2024-02,DE,,43394,DE,Age60+,UNK,84358845
2023-12,DE,70107122,836494,DE,ALL,UNK,84358845
2024-01,DE,70107122,221151,DE,ALL,UNK,84358845
2024-02,DE,70107122,52080,DE,ALL,UNK,84358845
2023-10,DE,,1278047,DE,Age60+,UNK,84358845
2024-03,DE,,13323,DE,Age60+,UNK,84358845
2023-10,DE,70107122,1492488,DE,ALL,UNK,84358845
2023-11,DE,,1422035,DE,Age60+,UNK,84358845
2023-09,DE,,169231,DE,Age60+,UNK,84358845
2023-12,DE,,710369,DE,Age60+,UNK,84358845
2024-03,DE,70107122,16406,DE,ALL,UNK,84358845
2023-11,DE,70107122,1657331,DE,ALL,UNK,84358845
2023-09,DE,70107122,201281,DE,ALL,UNK,84358845
2024-01,DE,,186129,DE,Age60+,UNK,84358845
2024-02,DK,,1,,ALL,MODXBB,5932654
2023-11,DK,,318018,,ALL,COMXBB,5932654
2024-03,DK,,163,,ALL,COMXBB,5932654
2023-10,DK,,708119,,ALL,COMXBB,5932654
2023-12,DK,,54193,,ALL,COMXBB,5932654
2023-11,DK,,16,,ALL,MODXBB,5932654
2024-02,DK,,165,,ALL,COMXBB,5932654
2024-01,DK,,2,,ALL,MODXBB,5932654
2023-12,DK,,5,,ALL,MODXBB,5932654
2024-01,DK,,7274,,ALL,COMXBB,5932654
2024-01,DK,,1744,,Age70_79,COMXBB,5932654
2023-10,DK,,306156,,Age70_79,COMXBB,5932654
2023-11,DK,,78693,,Age80+,COMXBB,5932654
2023-12,DK,,10322,,Age80+,COMXBB,5932654
2024-03,DK,,1,,Age80+,COMXBB,5932654
2023-10,DK,,159394,,Age80+,COMXBB,5932654
2023-10,DK,,8803,,Age80+,MODXBB,5932654
2024-02,DK,,1,,Age80+,COMXBB,5932654
2024-01,DK,,996,,Age80+,COMXBB,5932654
2024-03,DK,,7,,Age70_79,COMXBB,5932654
2024-02,DK,,4,,Age70_79,COMXBB,5932654
2023-11,DK,,1,,Age70_79,MODXBB,5932654
2023-10,DK,,51336,,ALL,MODXBB,5932654
2023-12,DK,,16703,,Age70_79,COMXBB,5932654
2023-11,DK,,118321,,Age70_79,COMXBB,5932654
2024-01,DK,,1789,,Age60_69,COMXBB,5932654
2024-03,DK,,8,,Age60_69,COMXBB,5932654
2023-10,DK,,14920,,Age60_69,MODXBB,5932654
2023-10,DK,,25998,,Age70_79,MODXBB,5932654
2023-11,DK,,80803,,Age60_69,COMXBB,5932654
2023-11,DK,,1,,Age60_69,MODXBB,5932654
2023-12,DK,,15472,,Age60_69,COMXBB,5932654
2024-02,DK,,15,,Age60_69,COMXBB,5932654
2023-10,DK,,181978,,Age60_69,COMXBB,5932654
2023-12,DK,,1,,Age60_69,MODXBB,5932654
2024-03,EE,,229,,ALL,COMXBB,1365884
2023-10,EE,,0,,AgeUNK,COMXBB,1365884
2023-11,EE,,27215,,ALL,COMXBB,1365884
2023-12,EE,,2425,,Age80+,COMXBB,1365884
2024-03,EE,,29,,Age80+,COMXBB,1365884
2023-09,EE,,160,,ALL,COMXBB,1365884
2023-10,EE,,15328,,ALL,COMXBB,1365884
2024-03,EE,,49,,Age60_69,COMXBB,1365884
2024-01,EE,,574,,Age60_69,COMXBB,1365884
2023-11,EE,,8310,,Age70_79,COMXBB,1365884
2023-12,EE,,3209,,Age70_79,COMXBB,1365884
2023-10,EE,,4384,,Age70_79,COMXBB,1365884
2024-02,EE,,135,,Age70_79,COMXBB,1365884
2023-11,EE,,7143,,Age60_69,COMXBB,1365884
2024-01,EE,,651,,Age70_79,COMXBB,1365884
2023-09,EE,,17,,Age80+,COMXBB,1365884
2024-02,EE,,120,,Age80+,COMXBB,1365884
2023-10,EE,,2737,,Age80+,COMXBB,1365884
2023-11,EE,,5636,,Age80+,COMXBB,1365884
2024-01,EE,,524,,Age80+,COMXBB,1365884
2024-01,EE,,2435,,ALL,COMXBB,1365884
2023-12,EE,,2630,,Age60_69,COMXBB,1365884
2023-09,EE,,64,,Age60_69,COMXBB,1365884
2023-10,EE,,4039,,Age60_69,COMXBB,1365884
2023-12,EE,,1,,AgeUNK,COMXBB,1365884
2023-11,EE,,0,,AgeUNK,COMXBB,1365884
2024-03,EE,,45,,Age70_79,COMXBB,1365884
2024-01,EE,,0,,AgeUNK,COMXBB,1365884
2024-02,EE,,0,,AgeUNK,COMXBB,1365884
2023-09,EE,,50,,Age70_79,COMXBB,1365884
2024-02,EE,,170,,Age60_69,COMXBB,1365884
2023-09,EE,,0,,AgeUNK,COMXBB,1365884
2024-03,EE,,0,,AgeUNK,COMXBB,1365884
2024-02,EE,,607,,ALL,COMXBB,1365884
2023-12,EE,,10426,,ALL,COMXBB,1365884
2023-11,EL,,,EL,Chronic,NVXDXBB,10413982
2023-09,EL,,,EL,Chronic,MODXBB,10413982
2023-09,EL,,,EL,Chronic,BIMER,10413982
2024-03,EL,,,EL,Chronic,MODXBB,10413982
2024-03,EL,,,EL,Chronic,COMXBB,10413982
2023-10,EL,,,EL,Chronic,OTHER,10413982
2023-10,EL,,,EL,Chronic,COMXBB,10413982
2023-10,EL,,,EL,Chronic,BIMER,10413982
2023-09,EL,,,EL,Chronic,OTHER,10413982
2024-01,EL,,,EL,Chronic,MODXBB,10413982
2024-01,EL,,,EL,Chronic,BIMER,10413982
2023-12,EL,,,EL,Chronic,NVXDXBB,10413982
2024-01,EL,,,EL,Chronic,OTHER,10413982
2024-02,EL,,,EL,Chronic,OTHER,10413982
2024-02,EL,,,EL,Chronic,BIMER,10413982
2023-12,EL,,,EL,Chronic,COMXBB,10413982
2023-11,EL,,,EL,Chronic,MODXBB,10413982
2023-11,EL,,,EL,Chronic,COMXBB,10413982
2023-09,EL,,,EL,Chronic,NVXDXBB,10413982
2024-02,EL,,,EL,Chronic,NVXDXBB,10413982
2024-02,EL,,,EL,Chronic,COMXBB,10413982
2023-09,EL,,,EL,Chronic,COMXBB,10413982
2024-02,EL,,,EL,Chronic,MODXBB,10413982
2024-01,EL,,,EL,Chronic,NVXDXBB,10413982
2023-11,EL,,,EL,Chronic,OTHER,10413982
2023-11,EL,,,EL,Chronic,BIMER,10413982
2024-01,EL,,,EL,Chronic,COMXBB,10413982
2023-12,EL,,,EL,Chronic,OTHER,10413982
2023-12,EL,,,EL,Chronic,MODXBB,10413982
2024-03,EL,,,EL,Chronic,OTHER,10413982
2024-03,EL,,,EL,Chronic,NVXDXBB,10413982
2024-03,EL,,,EL,Chronic,BIMER,10413982
2023-10,EL,,,EL,Chronic,NVXDXBB,10413982
2023-10,EL,,,EL,Chronic,MODXBB,10413982
2024-01,EL,274955,0,EL,HCW,NVXDXBB,10413982
2024-01,EL,274955,0,EL,HCW,MODXBB,10413982
2023-12,EL,274955,0,EL,HCW,OTHER,10413982
2023-12,EL,274955,0,EL,HCW,NVXDXBB,10413982
2023-11,EL,274955,0,EL,HCW,BIMER,10413982
2023-10,EL,274955,0,EL,HCW,NVXDXBB,10413982
2023-10,EL,274955,1691,EL,HCW,COMXBB,10413982
2024-03,EL,274955,0,EL,HCW,NVXDXBB,10413982
2024-03,EL,274955,78,EL,HCW,COMXBB,10413982
2023-09,EL,274955,0,EL,HCW,NVXDXBB,10413982
2023-11,EL,274955,0,EL,HCW,MODXBB,10413982
2023-12,EL,274955,2300,EL,HCW,COMXBB,10413982
2024-02,EL,274955,0,EL,HCW,BIMER,10413982
2024-02,EL,274955,513,EL,HCW,COMXBB,10413982
2024-02,EL,274955,0,EL,HCW,NVXDXBB,10413982
2024-03,EL,274955,0,EL,HCW,BIMER,10413982
2023-09,EL,274955,0,EL,HCW,COMXBB,10413982
2024-02,EL,274955,0,EL,HCW,OTHER,10413982
2023-11,EL,274955,0,EL,HCW,OTHER,10413982
2024-02,EL,274955,0,EL,HCW,MODXBB,10413982
2023-12,EL,274955,0,EL,HCW,MODXBB,10413982
2023-12,EL,274955,0,EL,HCW,BIMER,10413982
2023-11,EL,274955,0,EL,HCW,NVXDXBB,10413982
2023-11,EL,274955,3649,EL,HCW,COMXBB,10413982
2023-10,EL,274955,18,EL,HCW,OTHER,10413982
2023-10,EL,274955,0,EL,HCW,MODXBB,10413982
2023-10,EL,274955,0,EL,HCW,BIMER,10413982
2024-03,EL,274955,0,EL,HCW,OTHER,10413982
2024-03,EL,274955,0,EL,HCW,MODXBB,10413982
2023-12,EL,,,EL,Chronic,BIMER,10413982
2024-01,EL,274955,3692,EL,HCW,COMXBB,10413982
2024-01,EL,274955,0,EL,HCW,BIMER,10413982
2023-09,EL,274955,0,EL,HCW,MODXBB,10413982
2023-09,EL,274955,31,EL,HCW,OTHER,10413982
2023-09,EL,274955,0,EL,HCW,BIMER,10413982
2023-10,EL,,0,EL,AgeUNK,BIMER,10413982
2024-03,EL,,0,EL,AgeUNK,NVXDXBB,10413982
2023-12,EL,,0,EL,AgeUNK,COMXBB,10413982
2024-02,EL,,0,EL,AgeUNK,OTHER,10413982
2024-01,EL,,0,EL,AgeUNK,BIMER,10413982
2023-10,EL,,0,EL,AgeUNK,MODXBB,10413982
2024-02,EL,,0,EL,AgeUNK,MODXBB,10413982
2024-02,EL,,0,EL,AgeUNK,COMXBB,10413982
2024-01,EL,,0,EL,AgeUNK,NVXDXBB,10413982
2024-01,EL,,0,EL,AgeUNK,MODXBB,10413982
2023-09,EL,,0,EL,AgeUNK,COMXBB,10413982
2023-09,EL,,0,EL,AgeUNK,BIMER,10413982
2023-10,EL,,0,EL,AgeUNK,COMXBB,10413982
2023-09,EL,,0,EL,AgeUNK,OTHER,10413982
2023-09,EL,,0,EL,AgeUNK,MODXBB,10413982
2024-03,EL,,0,EL,AgeUNK,OTHER,10413982
2023-11,EL,,0,EL,AgeUNK,NVXDXBB,10413982
2023-11,EL,,0,EL,AgeUNK,COMXBB,10413982
2023-10,EL,,0,EL,AgeUNK,OTHER,10413982
2023-09,EL,,0,EL,AgeUNK,NVXDXBB,10413982
2023-10,EL,,,EL,Pregnant,OTHER,10413982
2024-01,EL,,,EL,Pregnant,COMXBB,10413982
2024-01,EL,,,EL,Pregnant,BIMER,10413982
2023-12,EL,,,EL,Pregnant,MODXBB,10413982
2023-12,EL,,,EL,Pregnant,COMXBB,10413982
2023-09,EL,,,EL,Pregnant,COMXBB,10413982
2023-11,EL,,,EL,Pregnant,BIMER,10413982
2023-10,EL,,,EL,Pregnant,MODXBB,10413982
2023-10,EL,,,EL,Pregnant,BIMER,10413982
2023-09,EL,,,EL,Pregnant,NVXDXBB,10413982
2024-02,EL,,,EL,Pregnant,NVXDXBB,10413982
2023-09,EL,,,EL,Pregnant,BIMER,10413982
2024-02,EL,,,EL,Pregnant,BIMER,10413982
2023-11,EL,,,EL,Pregnant,MODXBB,10413982
2024-01,EL,,,EL,Pregnant,NVXDXBB,10413982
2023-11,EL,,,EL,Pregnant,OTHER,10413982
2024-02,EL,,,EL,Pregnant,MODXBB,10413982
2023-12,EL,,,EL,Pregnant,OTHER,10413982
2023-12,EL,,,EL,Pregnant,NVXDXBB,10413982
2023-12,EL,,,EL,Pregnant,BIMER,10413982
2024-03,EL,,,EL,Pregnant,OTHER,10413982
2024-03,EL,,,EL,Pregnant,MODXBB,10413982
2024-03,EL,,,EL,Pregnant,BIMER,10413982
2024-01,EL,274955,0,EL,HCW,OTHER,10413982
2024-03,EL,,,EL,Pregnant,NVXDXBB,10413982
2024-03,EL,,,EL,Pregnant,COMXBB,10413982
2024-02,EL,,,EL,Pregnant,OTHER,10413982
2023-10,EL,,,EL,Pregnant,NVXDXBB,10413982
2023-10,EL,,,EL,Pregnant,COMXBB,10413982
2023-09,EL,,,EL,Pregnant,OTHER,10413982
2023-09,EL,,,EL,Pregnant,MODXBB,10413982
2023-11,EL,,0,EL,AgeUNK,OTHER,10413982
2023-11,EL,,0,EL,AgeUNK,MODXBB,10413982
2023-11,EL,,0,EL,AgeUNK,BIMER,10413982
2023-10,EL,,0,EL,AgeUNK,NVXDXBB,10413982
2023-10,EL,8698201,0,EL,ALL,BIMER,10413982
2024-02,EL,8698201,0,EL,ALL,BIMER,10413982
2024-01,EL,8698201,0,EL,ALL,NVXDXBB,10413982
2024-01,EL,8698201,142500,EL,ALL,COMXBB,10413982
2023-09,EL,8698201,0,EL,ALL,COMXBB,10413982
2024-01,EL,8698201,15,EL,ALL,OTHER,10413982
2024-01,EL,8698201,0,EL,ALL,MODXBB,10413982
2024-01,EL,8698201,0,EL,ALL,BIMER,10413982
2023-09,EL,8698201,0,EL,ALL,BIMER,10413982
2023-09,EL,8698201,0,EL,ALL,MODXBB,10413982
2023-09,EL,8698201,801,EL,ALL,OTHER,10413982
2023-12,EL,8698201,7,EL,ALL,OTHER,10413982
2023-12,EL,8698201,0,EL,ALL,MODXBB,10413982
2023-12,EL,8698201,0,EL,ALL,BIMER,10413982
2023-11,EL,8698201,0,EL,ALL,NVXDXBB,10413982
2023-10,EL,8698201,25513,EL,ALL,COMXBB,10413982
2023-11,EL,8698201,0,EL,ALL,MODXBB,10413982
2023-11,EL,8698201,80741,EL,ALL,COMXBB,10413982
2023-10,EL,8698201,0,EL,ALL,NVXDXBB,10413982
2023-10,EL,8698201,0,EL,ALL,MODXBB,10413982
2024-03,EL,8698201,2,EL,ALL,OTHER,10413982
2024-03,EL,8698201,0,EL,ALL,NVXDXBB,10413982
2023-12,EL,8698201,0,EL,ALL,NVXDXBB,10413982
2024-02,EL,8698201,0,EL,ALL,MODXBB,10413982
2023-11,EL,8698201,13,EL,ALL,OTHER,10413982
2024-03,EL,8698201,3867,EL,ALL,COMXBB,10413982
2023-09,EL,8698201,0,EL,ALL,NVXDXBB,10413982
2023-12,EL,8698201,62596,EL,ALL,COMXBB,10413982
2024-02,EL,8698201,4,EL,ALL,OTHER,10413982
2024-02,EL,8698201,19387,EL,ALL,COMXBB,10413982
2023-12,EL,1019078,0,EL,Age70_79,NVXDXBB,10413982
2023-12,EL,1019078,0,EL,Age70_79,MODXBB,10413982
2023-11,EL,1019078,2,EL,Age70_79,OTHER,10413982
2023-11,EL,1019078,0,EL,Age70_79,NVXDXBB,10413982
2024-03,EL,1019078,0,EL,Age70_79,OTHER,10413982
2024-03,EL,1019078,0,EL,Age70_79,MODXBB,10413982
2023-10,EL,8698201,485,EL,ALL,OTHER,10413982
2024-03,EL,8698201,0,EL,ALL,BIMER,10413982
2024-03,EL,8698201,0,EL,ALL,MODXBB,10413982
2023-11,EL,737212,6,EL,Age80+,OTHER,10413982
2023-10,EL,1333817,0,EL,Age60_69,BIMER,10413982
2023-09,EL,1333817,119,EL,Age60_69,OTHER,10413982
2024-03,EL,1333817,1,EL,Age60_69,OTHER,10413982
2024-02,EL,1333817,0,EL,Age60_69,BIMER,10413982
2024-01,EL,1333817,0,EL,Age60_69,NVXDXBB,10413982
2024-01,EL,1333817,40726,EL,Age60_69,COMXBB,10413982
2024-03,EL,1333817,0,EL,Age60_69,NVXDXBB,10413982
2024-03,EL,1333817,0,EL,Age60_69,MODXBB,10413982
2024-02,EL,1333817,0,EL,Age60_69,OTHER,10413982
2024-02,EL,1333817,0,EL,Age60_69,NVXDXBB,10413982
2023-10,EL,1333817,0,EL,Age60_69,MODXBB,10413982
2023-10,EL,1333817,7405,EL,Age60_69,COMXBB,10413982
2023-09,EL,1333817,0,EL,Age60_69,NVXDXBB,10413982
2023-09,EL,1333817,0,EL,Age60_69,MODXBB,10413982
2023-10,EL,1333817,99,EL,Age60_69,OTHER,10413982
2023-11,EL,1333817,0,EL,Age60_69,NVXDXBB,10413982
2023-12,EL,1333817,0,EL,Age60_69,OTHER,10413982
2023-12,EL,1333817,0,EL,Age60_69,MODXBB,10413982
2023-12,EL,1333817,0,EL,Age60_69,BIMER,10413982
2023-11,EL,1333817,0,EL,Age60_69,BIMER,10413982
2023-10,EL,1333817,0,EL,Age60_69,NVXDXBB,10413982
2023-09,EL,1333817,0,EL,Age60_69,COMXBB,10413982
2023-11,EL,1333817,22562,EL,Age60_69,COMXBB,10413982
2024-01,EL,1333817,0,EL,Age60_69,OTHER,10413982
2023-11,EL,1333817,0,EL,Age60_69,MODXBB,10413982
2024-02,EL,1333817,4675,EL,Age60_69,COMXBB,10413982
2024-01,EL,1333817,0,EL,Age60_69,MODXBB,10413982
2023-09,EL,1333817,0,EL,Age60_69,BIMER,10413982
2024-03,EL,1333817,937,EL,Age60_69,COMXBB,10413982
2024-03,EL,1333817,0,EL,Age60_69,BIMER,10413982
2024-02,EL,1333817,0,EL,Age60_69,MODXBB,10413982
2024-01,EL,1333817,0,EL,Age60_69,BIMER,10413982
2024-01,EL,1019078,51794,EL,Age70_79,COMXBB,10413982
2023-12,EL,1019078,1,EL,Age70_79,OTHER,10413982
2023-11,EL,1019078,0,EL,Age70_79,MODXBB,10413982
2023-12,EL,737212,4,EL,Age80+,OTHER,10413982
2024-01,EL,737212,27361,EL,Age80+,COMXBB,10413982
2024-01,EL,737212,0,EL,Age80+,NVXDXBB,10413982
2024-03,EL,737212,1,EL,Age80+,OTHER,10413982
2024-03,EL,737212,0,EL,Age80+,MODXBB,10413982
2023-09,EL,737212,214,EL,Age80+,OTHER,10413982
2023-09,EL,737212,0,EL,Age80+,COMXBB,10413982
2023-09,EL,737212,0,EL,Age80+,BIMER,10413982
2023-10,EL,737212,0,EL,Age80+,BIMER,10413982
2023-10,EL,737212,110,EL,Age80+,OTHER,10413982
2023-12,EL,737212,0,EL,Age80+,NVXDXBB,10413982
2024-01,EL,737212,0,EL,Age80+,MODXBB,10413982
2024-03,EL,737212,949,EL,Age80+,COMXBB,10413982
2023-10,EL,737212,0,EL,Age80+,MODXBB,10413982
2023-12,EL,737212,12950,EL,Age80+,COMXBB,10413982
2024-02,EL,1019078,0,EL,Age70_79,BIMER,10413982
2023-11,EL,737212,0,EL,Age80+,MODXBB,10413982
2024-03,EL,737212,0,EL,Age80+,BIMER,10413982
2024-02,EL,737212,0,EL,Age80+,MODXBB,10413982
2024-02,EL,737212,5009,EL,Age80+,COMXBB,10413982
2023-12,EL,737212,0,EL,Age80+,MODXBB,10413982
2023-12,EL,737212,0,EL,Age80+,BIMER,10413982
2023-11,EL,737212,0,EL,Age80+,NVXDXBB,10413982
2023-11,EL,737212,15792,EL,Age80+,COMXBB,10413982
2024-01,EL,737212,0,EL,Age80+,BIMER,10413982
2024-03,EL,737212,0,EL,Age80+,NVXDXBB,10413982
2023-11,EL,737212,0,EL,Age80+,BIMER,10413982
2023-10,EL,737212,0,EL,Age80+,NVXDXBB,10413982
2023-10,EL,737212,3940,EL,Age80+,COMXBB,10413982
2023-09,EL,737212,0,EL,Age80+,NVXDXBB,10413982
2023-09,EL,737212,0,EL,Age80+,MODXBB,10413982
2023-12,EL,1333817,0,EL,Age60_69,NVXDXBB,10413982
2023-12,EL,1333817,16877,EL,Age60_69,COMXBB,10413982
2023-11,EL,1333817,2,EL,Age60_69,OTHER,10413982
2023-11,EL,,64956,EL,Age60+,COMXBB,10413982
2024-02,EL,,0,EL,Age60+,NVXDXBB,10413982
2024-02,EL,,16366,EL,Age60+,COMXBB,10413982
2024-01,EL,,14,EL,Age60+,OTHER,10413982
2023-09,EL,,0,EL,Age60+,COMXBB,10413982
2024-03,EL,,0,EL,Age60+,NVXDXBB,10413982
2024-02,EL,,3,EL,Age60+,OTHER,10413982
2024-01,EL,,0,EL,Age60+,BIMER,10413982
2023-12,EL,,51437,EL,Age60+,COMXBB,10413982
2024-03,EL,,2,EL,Age60+,OTHER,10413982
2024-03,EL,,0,EL,Age60+,MODXBB,10413982
2024-03,EL,,0,EL,Age60+,BIMER,10413982
2024-01,EL,,0,EL,Age60+,MODXBB,10413982
2023-12,EL,,0,EL,Age60+,NVXDXBB,10413982
2024-03,EL,,3141,EL,Age60+,COMXBB,10413982
2023-12,EL,,0,EL,Age60+,BIMER,10413982
2023-11,EL,,0,EL,Age60+,MODXBB,10413982
2024-02,EL,,0,EL,Age60+,MODXBB,10413982
2024-02,EL,,0,EL,Age60+,BIMER,10413982
2024-01,EL,,0,EL,Age60+,NVXDXBB,10413982
2023-10,EL,,284,EL,Age60+,OTHER,10413982
2023-10,EL,,0,EL,Age60+,BIMER,10413982
2023-10,EL,,0,EL,Age60+,MODXBB,10413982
2023-09,EL,,0,EL,Age60+,NVXDXBB,10413982
2023-09,EL,,0,EL,Age60+,MODXBB,10413982
2023-09,EL,,0,EL,Age60+,BIMER,10413982
2023-11,EL,,10,EL,Age60+,OTHER,10413982
2023-11,EL,,0,EL,Age60+,NVXDXBB,10413982
2023-11,EL,,0,EL,Age60+,BIMER,10413982
2023-12,EL,,5,EL,Age60+,OTHER,10413982
2024-02,EL,737212,3,EL,Age80+,OTHER,10413982
2023-09,EL,1019078,0,EL,Age70_79,BIMER,10413982
2024-01,EL,1019078,0,EL,Age70_79,MODXBB,10413982
2023-09,EL,1019078,125,EL,Age70_79,OTHER,10413982
2023-09,EL,1019078,0,EL,Age70_79,MODXBB,10413982
2024-03,EL,1019078,1255,EL,Age70_79,COMXBB,10413982
2024-02,EL,1019078,0,EL,Age70_79,OTHER,10413982
2024-02,EL,1019078,0,EL,Age70_79,MODXBB,10413982
2023-11,EL,1019078,0,EL,Age70_79,BIMER,10413982
2023-10,EL,1019078,0,EL,Age70_79,NVXDXBB,10413982
2023-10,EL,1019078,7439,EL,Age70_79,COMXBB,10413982
2024-03,EL,1019078,0,EL,Age70_79,BIMER,10413982
2024-02,EL,1019078,0,EL,Age70_79,NVXDXBB,10413982
2024-02,EL,1019078,6682,EL,Age70_79,COMXBB,10413982
2023-10,EL,1019078,0,EL,Age70_79,BIMER,10413982
2023-09,EL,1019078,0,EL,Age70_79,NVXDXBB,10413982
2023-09,EL,1019078,0,EL,Age70_79,COMXBB,10413982
2023-10,EL,1019078,75,EL,Age70_79,OTHER,10413982
2024-03,EL,1019078,0,EL,Age70_79,NVXDXBB,10413982
2024-01,EL,1019078,3,EL,Age70_79,OTHER,10413982
2024-01,EL,1019078,0,EL,Age70_79,BIMER,10413982
2023-11,EL,1019078,26602,EL,Age70_79,COMXBB,10413982
2023-10,EL,1019078,0,EL,Age70_79,MODXBB,10413982
2023-12,EL,1019078,21610,EL,Age70_79,COMXBB,10413982
2023-12,EL,1019078,0,EL,Age70_79,BIMER,10413982
2024-01,EL,1019078,0,EL,Age70_79,NVXDXBB,10413982
2024-02,EL,8698201,0,EL,ALL,NVXDXBB,10413982
2024-02,EL,737212,0,EL,Age80+,NVXDXBB,10413982
2024-02,EL,737212,0,EL,Age80+,BIMER,10413982
2024-01,EL,737212,11,EL,Age80+,OTHER,10413982
2023-12,EL,,0,EL,Age60+,MODXBB,10413982
2023-10,EL,,0,EL,Age60+,NVXDXBB,10413982
2023-10,EL,,18784,EL,Age60+,COMXBB,10413982
2023-09,EL,,458,EL,Age60+,OTHER,10413982
2024-01,EL,,119881,EL,Age60+,COMXBB,10413982
2024-01,EL,,,EL,Pregnant,OTHER,10413982
2024-02,EL,,,EL,Pregnant,COMXBB,10413982
2024-01,EL,,,EL,Pregnant,MODXBB,10413982
2023-11,EL,,,EL,Pregnant,NVXDXBB,10413982
2023-11,EL,,,EL,Pregnant,COMXBB,10413982
2023-11,EL,8698201,0,EL,ALL,BIMER,10413982
2024-03,EL,,0,EL,AgeUNK,MODXBB,10413982
2024-02,EL,,0,EL,AgeUNK,BIMER,10413982
2024-01,EL,,0,EL,AgeUNK,OTHER,10413982
2024-01,EL,,0,EL,AgeUNK,COMXBB,10413982
2023-12,EL,,0,EL,AgeUNK,OTHER,10413982
2023-12,EL,,0,EL,AgeUNK,MODXBB,10413982
2023-12,EL,,0,EL,AgeUNK,BIMER,10413982
2024-03,EL,,0,EL,AgeUNK,BIMER,10413982
2024-02,EL,,0,EL,AgeUNK,NVXDXBB,10413982
2024-03,EL,,0,EL,AgeUNK,COMXBB,10413982
2023-12,EL,,0,EL,AgeUNK,NVXDXBB,10413982
2023-10,ES,,2415,ES,Pregnant,COMXBB,48085361
2023-12,ES,,0,ES,Pregnant,NVXDXBB,48085361
2024-01,ES,,0,ES,Pregnant,NVXDXBB,48085361
2024-03,ES,,0,ES,Pregnant,NVXDXBB,48085361
2024-02,ES,,0,ES,Pregnant,NVXDXBB,48085361
2024-02,ES,,245,ES,Pregnant,COMXBB,48085361
2024-01,ES,,0,ES,Pregnant,BIMER,48085361
2023-09,ES,,1,ES,Pregnant,COMXBB,48085361
2023-11,ES,,0,ES,Pregnant,BIMER,48085361
2024-03,ES,,112,ES,Pregnant,COMXBB,48085361
2024-03,ES,,0,ES,Pregnant,BIMER,48085361
2024-02,ES,,0,ES,Pregnant,BIMER,48085361
2024-01,ES,,1307,ES,Pregnant,COMXBB,48085361
2023-10,ES,,0,ES,Pregnant,BIMER,48085361
2023-11,ES,,0,ES,Pregnant,NVXDXBB,48085361
2023-09,ES,,0,ES,Pregnant,NVXDXBB,48085361
2023-09,ES,,0,ES,Pregnant,BIMER,48085361
2023-10,ES,,0,ES,Pregnant,NVXDXBB,48085361
2023-10,ES,8078184,0,ES,Age<18,BIMER,48085361
2023-09,ES,8078184,0,ES,Age<18,NVXDXBB,48085361
2023-10,ES,8078184,0,ES,Age<18,NVXDXBB,48085361
2023-09,ES,8078184,1,ES,Age<18,BIMER,48085361
2023-11,ES,8078184,9487,ES,Age<18,COMXBB,48085361
2023-10,ES,8078184,3026,ES,Age<18,COMXBB,48085361
2023-09,ES,8078184,3,ES,Age<18,COMXBB,48085361
2023-11,ES,8078184,0,ES,Age<18,BIMER,48085361
2023-11,ES,8078184,0,ES,Age<18,NVXDXBB,48085361
2023-09,ES,,0,ES,AgeUNK,BIMER,48085361
2024-03,ES,,0,ES,AgeUNK,COMXBB,48085361
2024-02,ES,,0,ES,AgeUNK,BIMER,48085361
2024-01,ES,,0,ES,AgeUNK,BIMER,48085361
2023-10,ES,,0,ES,AgeUNK,COMXBB,48085361
2024-02,ES,,0,ES,AgeUNK,NVXDXBB,48085361
2024-03,ES,,0,ES,AgeUNK,NVXDXBB,48085361
2024-03,ES,,0,ES,AgeUNK,BIMER,48085361
2024-02,ES,,0,ES,AgeUNK,COMXBB,48085361
2024-01,ES,,0,ES,AgeUNK,NVXDXBB,48085361
2024-01,ES,,0,ES,AgeUNK,COMXBB,48085361
2023-11,ES,,0,ES,AgeUNK,BIMER,48085361
2023-09,ES,,0,ES,AgeUNK,COMXBB,48085361
2023-11,ES,,0,ES,AgeUNK,NVXDXBB,48085361
2023-09,ES,,0,ES,AgeUNK,NVXDXBB,48085361
2023-11,ES,,0,ES,AgeUNK,COMXBB,48085361
2023-10,ES,2871854,0,ES,Age80+,NVXDXBB,48085361
2023-09,ES,2871854,0,ES,Age80+,NVXDXBB,48085361
2023-10,ES,2871854,1079894,ES,Age80+,COMXBB,48085361
2023-09,ES,2871854,30,ES,Age80+,BIMER,48085361
2023-12,ES,2871854,87266,ES,Age80+,COMXBB,48085361
2023-09,ES,2871854,24198,ES,Age80+,COMXBB,48085361
2023-11,ES,2871854,8,ES,Age80+,BIMER,48085361
2023-10,ES,2871854,14,ES,Age80+,BIMER,48085361
2023-11,ES,2871854,0,ES,Age80+,NVXDXBB,48085361
2024-02,ES,2871854,9809,ES,Age80+,COMXBB,48085361
2024-01,ES,2871854,0,ES,Age80+,NVXDXBB,48085361
2024-01,ES,2871854,7,ES,Age80+,BIMER,48085361
2024-02,ES,2871854,0,ES,Age80+,NVXDXBB,48085361
2023-12,ES,2871854,6,ES,Age80+,BIMER,48085361
2023-12,ES,2871854,0,ES,Age80+,NVXDXBB,48085361
2024-03,ES,2871854,2861,ES,Age80+,COMXBB,48085361
2024-02,ES,2871854,2,ES,Age80+,BIMER,48085361
