DATAFLOW,LAST UPDATE,freq,unit,month,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Croatia,2022,2891,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Croatia,2023,2738,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Croatia,2024,2384,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Hungary,2015,7695,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Hungary,2016,7757,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Hungary,2017,7792,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Hungary,2018,7893,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Hungary,2019,7464,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Hungary,2020,7907,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Hungary,2021,7808,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Hungary,2022,8230,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Hungary,2023,7455,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Hungary,2024,6240,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Ireland,2015,5307,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Ireland,2016,5414,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Ireland,2017,5326,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Ireland,2018,5019,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Ireland,2019,4712,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Ireland,2020,4666,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Ireland,2021,4922,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Ireland,2022,4544,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Ireland,2023,4575,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Ireland,2024,3964,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Iceland,2015,365,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Iceland,2016,327,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Iceland,2017,345,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Iceland,2018,356,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Iceland,2019,348,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Iceland,2020,355,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Iceland,2021,424,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Iceland,2022,339,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Iceland,2023,368,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Iceland,2024,378,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Italy,2015,40084,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Italy,2016,37330,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Italy,2017,37055,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Italy,2018,34253,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Italy,2019,33479,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Italy,2020,33173,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Italy,2021,31315,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Italy,2022,32509,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Italy,2023,31219,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Italy,2024,28862,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Liechtenstein,2015,31,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Liechtenstein,2016,28,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Liechtenstein,2017,26,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Liechtenstein,2018,40,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Liechtenstein,2019,39,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Liechtenstein,2020,28,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Liechtenstein,2021,29,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Liechtenstein,2022,26,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Liechtenstein,2023,28,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Liechtenstein,2024,29,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Lithuania,2015,2834,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Lithuania,2016,2512,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Lithuania,2017,2495,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Lithuania,2018,2372,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Lithuania,2019,2185,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Lithuania,2020,2052,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Lithuania,2021,2102,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Lithuania,2022,2016,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Lithuania,2023,1810,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Lithuania,2024,1472,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Luxembourg,2015,536,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Luxembourg,2016,514,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Luxembourg,2017,541,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Luxembourg,2018,538,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Luxembourg,2019,533,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Luxembourg,2020,506,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Luxembourg,2021,559,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Luxembourg,2022,585,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Luxembourg,2023,524,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Luxembourg,2024,483,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Latvia,2015,1877,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Latvia,2016,1971,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Latvia,2017,1788,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Latvia,2018,1750,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Latvia,2019,1615,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Latvia,2020,1516,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Latvia,2021,1530,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Latvia,2022,1494,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Latvia,2023,1324,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Latvia,2024,1035,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Monaco,2023,17,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Moldova,2015,3579,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Moldova,2016,3280,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Moldova,2017,3233,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Moldova,2018,2920,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Moldova,2019,2756,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Moldova,2020,2667,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Moldova,2021,2535,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Moldova,2022,2381,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Moldova,2023,2034,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Moldova,2024,1559,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Montenegro,2015,585,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Montenegro,2016,609,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Montenegro,2017,647,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Montenegro,2018,600,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Montenegro,2019,598,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Montenegro,2020,597,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Montenegro,2021,593,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Montenegro,2022,550,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Montenegro,2023,567,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Montenegro,2024,536,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,North Macedonia,2015,1936,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,North Macedonia,2016,1954,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,North Macedonia,2017,1909,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,North Macedonia,2018,1819,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,North Macedonia,2019,1699,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,North Macedonia,2020,1683,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,North Macedonia,2021,1512,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,North Macedonia,2022,1655,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,North Macedonia,2023,1435,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,North Macedonia,2024,1288,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Malta,2015,324,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Malta,2016,341,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Malta,2017,348,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Malta,2018,382,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Malta,2019,312,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Malta,2020,333,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Malta,2021,358,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Malta,2022,345,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Malta,2023,318,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Malta,2024,340,f,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Netherlands,2015,14273,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Netherlands,2016,14539,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Netherlands,2017,14012,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Netherlands,2018,14192,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Netherlands,2019,14233,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Netherlands,2020,13928,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Netherlands,2021,14833,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Netherlands,2022,14098,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Netherlands,2023,13958,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Netherlands,2024,13831,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Norway,2015,5386,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Norway,2016,5224,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Norway,2017,5101,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Norway,2018,4941,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Norway,2019,4764,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Norway,2020,4791,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Norway,2021,4989,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Norway,2022,4563,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Norway,2023,4763,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Norway,2024,4828,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Poland,2015,31582,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Poland,2016,31627,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Poland,2017,33958,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Poland,2018,32939,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Poland,2019,30689,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Poland,2020,30353,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Poland,2021,28127,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Poland,2022,27280,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Poland,2023,23066,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Poland,2024,18950,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Portugal,2015,6742,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Portugal,2016,7343,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Portugal,2017,7224,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Portugal,2018,7057,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Portugal,2019,6768,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Portugal,2020,6813,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Portugal,2021,6529,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Portugal,2022,6706,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Portugal,2023,6953,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Portugal,2024,6703,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Romania,2015,17077,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Romania,2016,16759,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Romania,2017,17791,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Romania,2018,17188,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Romania,2019,16520,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Romania,2020,16706,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Romania,2021,16068,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Romania,2022,15206,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Romania,2023,13375,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Romania,2024,10610,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Serbia,2015,5409,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Serbia,2016,5019,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Serbia,2017,5347,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Serbia,2018,5271,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Serbia,2019,5231,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Serbia,2020,5241,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Serbia,2021,5196,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Serbia,2022,5137,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Serbia,2023,5160,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Serbia,2024,4492,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Sweden,2015,9981,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Sweden,2016,10262,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Sweden,2017,9895,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Sweden,2018,10154,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Sweden,2019,10014,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Sweden,2020,9877,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Sweden,2021,10216,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Sweden,2022,9531,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Sweden,2023,8960,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Sweden,2024,8436,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovenia,2015,1802,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovenia,2016,1710,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovenia,2017,1751,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovenia,2018,1680,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovenia,2019,1635,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovenia,2020,1606,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovenia,2021,1544,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovenia,2022,1522,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovenia,2023,1499,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovenia,2024,1422,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovakia,2015,4709,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovakia,2016,4669,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovakia,2017,4843,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovakia,2018,4846,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovakia,2019,4710,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovakia,2020,4712,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovakia,2021,4969,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovakia,2022,4611,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovakia,2023,4182,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Slovakia,2024,3615,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,San Marino,2017,15,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Türkiye,2015,114870,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Türkiye,2016,117538,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Türkiye,2017,115191,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Türkiye,2018,109868,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Türkiye,2019,97590,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Türkiye,2020,99030,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Türkiye,2022,92594,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Ukraine,2015,32185,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Ukraine,2016,31206,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Ukraine,2017,29683,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Ukraine,2018,26474,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Ukraine,2019,22826,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Ukraine,2020,23166,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Ukraine,2021,22969,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,United Kingdom,2015,65360,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,United Kingdom,2016,65407,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,United Kingdom,2017,62651,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,United Kingdom,2018,61225,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,United Kingdom,2019,59044,p,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Kosovo*,2015,2206,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Kosovo*,2016,2231,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Kosovo*,2017,2100,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Kosovo*,2018,2042,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Kosovo*,2019,1907,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Kosovo*,2020,2036,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,June,Kosovo*,2021,2082,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,July,Andorra,2018,54,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,July,Albania,2015,2986,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,July,Albania,2016,2999,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,July,Albania,2017,2814,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,July,Albania,2018,2842,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,July,Albania,2019,2532,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,July,Albania,2020,2580,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,July,Albania,2021,2551,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,July,Albania,2022,2149,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,July,Albania,2023,2146,,
ESTAT:DEMO_FMONTH(1.0),15/05/25 23:00:00,Annual,Number,July,Armenia,2015,3890,,
