location_name,iso2_code,yearweek,week_end_date,age,value,source
Norway,NO,2024-W05,2024-02-04,65+,2.174025974025974,sentinel
Norway,NO,2024-W05,2024-02-04,total,7.6558441558441555,sentinel
Norway,NO,2024-W04,2024-01-28,0-4,15.561797752808989,sentinel
Norway,NO,2024-W04,2024-01-28,15-64,25.758426966292134,sentinel
Norway,NO,2024-W04,2024-01-28,5-14,11.067415730337078,sentinel
Norway,NO,2024-W04,2024-01-28,65+,5.140449438202248,sentinel
Norway,NO,2024-W04,2024-01-28,total,19.719101123595507,sentinel
Norway,NO,2024-W03,2024-01-21,0-4,17.754929577464786,sentinel
Norway,NO,2024-W03,2024-01-21,15-64,27.515492957746478,sentinel
Norway,NO,2024-W03,2024-01-21,5-14,10.349295774647889,sentinel
Norway,NO,2024-W03,2024-01-21,65+,5.980281690140845,sentinel
Norway,NO,2024-W03,2024-01-21,total,21.03943661971831,sentinel
Norway,NO,2024-W02,2024-01-14,0-4,5.980769230769232,sentinel
Norway,NO,2024-W02,2024-01-14,15-64,19.365384615384617,sentinel
Norway,NO,2024-W02,2024-01-14,5-14,4.538461538461539,sentinel
Norway,NO,2024-W02,2024-01-14,65+,4.884615384615385,sentinel
Norway,NO,2024-W02,2024-01-14,total,14.30769230769231,sentinel
Norway,NO,2024-W01,2024-01-07,0-4,3.666666666666667,sentinel
Norway,NO,2024-W01,2024-01-07,15-64,10.611764705882354,sentinel
Norway,NO,2024-W01,2024-01-07,5-14,1.822549019607843,sentinel
Norway,NO,2024-W01,2024-01-07,65+,3.030392156862745,sentinel
Norway,NO,2024-W01,2024-01-07,total,7.840196078431373,sentinel
Norway,NO,2023-W52,2023-12-31,0-4,15.99387755102041,sentinel
Norway,NO,2023-W52,2023-12-31,15-64,15.23061224489796,sentinel
Norway,NO,2023-W52,2023-12-31,5-14,6.383673469387754,sentinel
Norway,NO,2023-W52,2023-12-31,65+,5.8632653061224485,sentinel
Norway,NO,2023-W52,2023-12-31,total,12.489795918367347,sentinel
Norway,NO,2023-W51,2023-12-24,0-4,6.466666666666667,sentinel
Norway,NO,2023-W51,2023-12-24,15-64,12.173333333333332,sentinel
Norway,NO,2023-W51,2023-12-24,5-14,4.12,sentinel
Norway,NO,2023-W51,2023-12-24,65+,3.2,sentinel
Norway,NO,2023-W51,2023-12-24,total,9.28,sentinel
Norway,NO,2023-W50,2023-12-17,0-4,7.722772277227723,sentinel
Norway,NO,2023-W50,2023-12-17,15-64,19.06930693069307,sentinel
Norway,NO,2023-W50,2023-12-17,5-14,5.782178217821782,sentinel
Norway,NO,2023-W50,2023-12-17,65+,4.05940594059406,sentinel
Norway,NO,2023-W50,2023-12-17,total,14.178217821782178,sentinel
Norway,NO,2023-W49,2023-12-10,0-4,2.710714285714286,sentinel
Norway,NO,2023-W49,2023-12-10,15-64,8.289285714285715,sentinel
Norway,NO,2023-W49,2023-12-10,5-14,1.944642857142857,sentinel
Norway,NO,2023-W49,2023-12-10,65+,1.7678571428571428,sentinel
Norway,NO,2023-W49,2023-12-10,total,6.069642857142857,sentinel
Norway,NO,2023-W48,2023-12-03,0-4,1.005050505050505,sentinel
Norway,NO,2023-W48,2023-12-03,15-64,3.7171717171717167,sentinel
Norway,NO,2023-W48,2023-12-03,5-14,0.7727272727272727,sentinel
Norway,NO,2023-W48,2023-12-03,65+,0.6767676767676768,sentinel
Norway,NO,2023-W48,2023-12-03,total,2.676767676767677,sentinel
Norway,NO,2023-W47,2023-11-26,0-4,0.6584070796460177,sentinel
Norway,NO,2023-W47,2023-11-26,15-64,2.339823008849557,sentinel
Norway,NO,2023-W47,2023-11-26,5-14,0.4035398230088495,sentinel
Norway,NO,2023-W47,2023-11-26,65+,0.5345132743362832,sentinel
Norway,NO,2023-W47,2023-11-26,total,1.695575221238938,sentinel
Norway,NO,2023-W46,2023-11-19,0-4,0.3700934579439252,sentinel
Norway,NO,2023-W46,2023-11-19,15-64,2.1158878504672898,sentinel
Norway,NO,2023-W46,2023-11-19,5-14,0.4411214953271028,sentinel
Norway,NO,2023-W46,2023-11-19,65+,0.4186915887850467,sentinel
Norway,NO,2023-W46,2023-11-19,total,1.5177570093457944,sentinel
Norway,NO,2023-W45,2023-11-12,0-4,1.2987012987012987,sentinel
Norway,NO,2023-W45,2023-11-12,15-64,5.6000000000000005,sentinel
Norway,NO,2023-W45,2023-11-12,5-14,1.277922077922078,sentinel
Norway,NO,2023-W45,2023-11-12,65+,1.2363636363636366,sentinel
Norway,NO,2023-W45,2023-11-12,total,4.072727272727273,sentinel
Norway,NO,2023-W44,2023-11-05,0-4,0.9342857142857144,sentinel
Norway,NO,2023-W44,2023-11-05,15-64,4.045714285714286,sentinel
Norway,NO,2023-W44,2023-11-05,5-14,0.6257142857142857,sentinel
Norway,NO,2023-W44,2023-11-05,65+,0.9942857142857142,sentinel
Norway,NO,2023-W44,2023-11-05,total,2.9314285714285715,sentinel
Norway,NO,2023-W43,2023-10-29,0-4,0.4776119402985074,sentinel
Norway,NO,2023-W43,2023-10-29,15-64,2.4895522388059703,sentinel
Norway,NO,2023-W43,2023-10-29,5-14,0.3701492537313433,sentinel
Norway,NO,2023-W43,2023-10-29,65+,0.6626865671641791,sentinel
Norway,NO,2023-W43,2023-10-29,total,1.8029850746268656,sentinel
Norway,NO,2023-W42,2023-10-22,0-4,0.1742857142857142,sentinel
Norway,NO,2023-W42,2023-10-22,15-64,1.094285714285714,sentinel
Norway,NO,2023-W42,2023-10-22,5-14,0.1228571428571428,sentinel
Norway,NO,2023-W42,2023-10-22,65+,0.2971428571428571,sentinel
Norway,NO,2023-W42,2023-10-22,total,0.7885714285714286,sentinel
Norway,NO,2023-W41,2023-10-15,0-4,0.0,sentinel
Norway,NO,2023-W41,2023-10-15,15-64,0.0,sentinel
Norway,NO,2023-W41,2023-10-15,5-14,0.0,sentinel
Norway,NO,2023-W41,2023-10-15,65+,0.0,sentinel
Norway,NO,2023-W41,2023-10-15,total,0.0,sentinel
Norway,NO,2023-W40,2023-10-08,0-4,0.0,sentinel
Norway,NO,2023-W40,2023-10-08,15-64,0.0,sentinel
Norway,NO,2023-W40,2023-10-08,5-14,0.0,sentinel
Norway,NO,2023-W40,2023-10-08,65+,0.0,sentinel
Norway,NO,2023-W40,2023-10-08,total,0.0,sentinel
Norway,NO,2023-W39,2023-10-01,0-4,0.0,sentinel
Norway,NO,2023-W39,2023-10-01,15-64,0.0,sentinel
Norway,NO,2023-W39,2023-10-01,5-14,0.0,sentinel
Norway,NO,2023-W39,2023-10-01,65+,0.0,sentinel
Norway,NO,2023-W39,2023-10-01,total,0.0,sentinel
Norway,NO,2023-W38,2023-09-24,0-4,0.0,sentinel
Norway,NO,2023-W38,2023-09-24,15-64,0.0,sentinel
Norway,NO,2023-W38,2023-09-24,5-14,0.0,sentinel
Norway,NO,2023-W38,2023-09-24,65+,0.0,sentinel
Norway,NO,2023-W38,2023-09-24,total,0.0,sentinel
Norway,NO,2023-W37,2023-09-17,0-4,0.0,sentinel
Norway,NO,2023-W37,2023-09-17,15-64,0.0,sentinel
Norway,NO,2023-W37,2023-09-17,5-14,0.0,sentinel
Norway,NO,2023-W37,2023-09-17,65+,0.0,sentinel
Norway,NO,2023-W37,2023-09-17,total,0.0,sentinel
Norway,NO,2023-W36,2023-09-10,0-4,0.0,sentinel
Norway,NO,2023-W36,2023-09-10,15-64,0.0,sentinel
Norway,NO,2023-W36,2023-09-10,5-14,0.0,sentinel
Norway,NO,2023-W36,2023-09-10,65+,0.0,sentinel
Norway,NO,2023-W36,2023-09-10,total,0.0,sentinel
Norway,NO,2023-W35,2023-09-03,0-4,0.0,sentinel
Norway,NO,2023-W35,2023-09-03,15-64,0.0,sentinel
Norway,NO,2023-W35,2023-09-03,5-14,0.0,sentinel
Norway,NO,2023-W35,2023-09-03,65+,0.0,sentinel
Norway,NO,2023-W35,2023-09-03,total,0.0,sentinel
Norway,NO,2023-W34,2023-08-27,0-4,0.0,sentinel
Norway,NO,2023-W34,2023-08-27,15-64,0.0,sentinel
Norway,NO,2023-W34,2023-08-27,5-14,0.0,sentinel
Norway,NO,2023-W34,2023-08-27,65+,0.0,sentinel
Norway,NO,2023-W34,2023-08-27,total,0.0,sentinel
Norway,NO,2023-W33,2023-08-20,0-4,0.0,sentinel
Norway,NO,2023-W33,2023-08-20,15-64,0.0,sentinel
Norway,NO,2023-W33,2023-08-20,5-14,0.0,sentinel
Norway,NO,2023-W33,2023-08-20,65+,0.0,sentinel
Norway,NO,2023-W33,2023-08-20,total,0.0,sentinel
Norway,NO,2023-W32,2023-08-13,0-4,0.0,sentinel
Norway,NO,2023-W32,2023-08-13,15-64,0.0,sentinel
Norway,NO,2023-W32,2023-08-13,5-14,0.0,sentinel
Norway,NO,2023-W32,2023-08-13,65+,0.0,sentinel
Norway,NO,2023-W32,2023-08-13,total,0.0,sentinel
Norway,NO,2023-W31,2023-08-06,0-4,0.0,sentinel
Norway,NO,2023-W31,2023-08-06,15-64,0.0,sentinel
Norway,NO,2023-W31,2023-08-06,5-14,0.0,sentinel
Norway,NO,2023-W31,2023-08-06,65+,0.0,sentinel
Norway,NO,2023-W31,2023-08-06,total,0.0,sentinel
Norway,NO,2023-W30,2023-07-30,0-4,0.044,sentinel
Norway,NO,2023-W30,2023-07-30,15-64,0.52,sentinel
Norway,NO,2023-W30,2023-07-30,5-14,0.064,sentinel
Norway,NO,2023-W30,2023-07-30,65+,0.16,sentinel
Norway,NO,2023-W30,2023-07-30,total,0.376,sentinel
Norway,NO,2023-W29,2023-07-23,0-4,0.1526315789473684,sentinel
Norway,NO,2023-W29,2023-07-23,15-64,0.6157894736842104,sentinel
Norway,NO,2023-W29,2023-07-23,5-14,0.0894736842105263,sentinel
Norway,NO,2023-W29,2023-07-23,65+,0.1526315789473684,sentinel
Norway,NO,2023-W29,2023-07-23,total,0.4473684210526315,sentinel
Norway,NO,2023-W28,2023-07-16,0-4,0.0,sentinel
Norway,NO,2023-W28,2023-07-16,15-64,0.0,sentinel
Norway,NO,2023-W28,2023-07-16,5-14,0.0,sentinel
Norway,NO,2023-W28,2023-07-16,65+,0.0,sentinel
Norway,NO,2023-W28,2023-07-16,total,0.0,sentinel
Norway,NO,2023-W27,2023-07-09,0-4,0.0,sentinel
Norway,NO,2023-W27,2023-07-09,15-64,0.0,sentinel
Norway,NO,2023-W27,2023-07-09,5-14,0.0,sentinel
Norway,NO,2023-W27,2023-07-09,65+,0.0,sentinel
Norway,NO,2023-W27,2023-07-09,total,0.0,sentinel
Norway,NO,2023-W26,2023-07-02,0-4,0.0,sentinel
Norway,NO,2023-W26,2023-07-02,15-64,0.0,sentinel
Norway,NO,2023-W26,2023-07-02,5-14,0.0,sentinel
Norway,NO,2023-W26,2023-07-02,65+,0.0,sentinel
Norway,NO,2023-W26,2023-07-02,total,0.0,sentinel
Norway,NO,2023-W25,2023-06-25,0-4,0.0,sentinel
Norway,NO,2023-W25,2023-06-25,15-64,0.0,sentinel
Norway,NO,2023-W25,2023-06-25,5-14,0.0,sentinel
Norway,NO,2023-W25,2023-06-25,65+,0.0,sentinel
Norway,NO,2023-W25,2023-06-25,total,0.0,sentinel
Norway,NO,2023-W24,2023-06-18,0-4,0.0,sentinel
Norway,NO,2023-W24,2023-06-18,15-64,0.0,sentinel
Norway,NO,2023-W24,2023-06-18,5-14,0.0,sentinel
Norway,NO,2023-W24,2023-06-18,65+,0.0,sentinel
Norway,NO,2023-W24,2023-06-18,total,0.0,sentinel
Norway,NO,2023-W23,2023-06-11,0-4,0.0,sentinel
Norway,NO,2023-W23,2023-06-11,15-64,0.0,sentinel
Norway,NO,2023-W23,2023-06-11,5-14,0.0,sentinel
Norway,NO,2023-W23,2023-06-11,65+,0.0,sentinel
Norway,NO,2023-W23,2023-06-11,total,0.0,sentinel
Norway,NO,2023-W22,2023-06-04,0-4,0.1147058823529411,sentinel
Norway,NO,2023-W22,2023-06-04,15-64,0.6588235294117647,sentinel
Norway,NO,2023-W22,2023-06-04,5-14,0.2088235294117646,sentinel
Norway,NO,2023-W22,2023-06-04,65+,0.1676470588235294,sentinel
Norway,NO,2023-W22,2023-06-04,total,0.4882352941176471,sentinel
Norway,NO,2023-W21,2023-05-28,0-4,0.0,sentinel
Norway,NO,2023-W21,2023-05-28,15-64,0.0,sentinel
Norway,NO,2023-W21,2023-05-28,5-14,0.0,sentinel
Norway,NO,2023-W21,2023-05-28,65+,0.0,sentinel
Norway,NO,2023-W21,2023-05-28,total,0.0,sentinel
Norway,NO,2023-W20,2023-05-21,0-4,0.4545454545454546,sentinel
Norway,NO,2023-W20,2023-05-21,15-64,1.8818181818181816,sentinel
Norway,NO,2023-W20,2023-05-21,5-14,0.7454545454545454,sentinel
Norway,NO,2023-W20,2023-05-21,65+,0.5181818181818182,sentinel
Norway,NO,2023-W20,2023-05-21,total,1.4272727272727272,sentinel
Norway,NO,2023-W19,2023-05-14,0-4,0.48,sentinel
Norway,NO,2023-W19,2023-05-14,15-64,1.915555555555556,sentinel
Norway,NO,2023-W19,2023-05-14,5-14,0.6666666666666667,sentinel
Norway,NO,2023-W19,2023-05-14,65+,0.4622222222222222,sentinel
Norway,NO,2023-W19,2023-05-14,total,1.4311111111111112,sentinel
Norway,NO,2023-W18,2023-05-07,0-4,0.3434782608695652,sentinel
Norway,NO,2023-W18,2023-05-07,15-64,1.5739130434782609,sentinel
Norway,NO,2023-W18,2023-05-07,5-14,0.4521739130434782,sentinel
Norway,NO,2023-W18,2023-05-07,65+,0.3,sentinel
Norway,NO,2023-W18,2023-05-07,total,1.1478260869565216,sentinel
Norway,NO,2023-W17,2023-04-30,0-4,2.0863636363636364,sentinel
Norway,NO,2023-W17,2023-04-30,15-64,8.775,sentinel
Norway,NO,2023-W17,2023-04-30,5-14,3.4568181818181816,sentinel
Norway,NO,2023-W17,2023-04-30,65+,2.106818181818182,sentinel
Norway,NO,2023-W17,2023-04-30,total,6.586363636363638,sentinel
Norway,NO,2023-W16,2023-04-23,0-4,4.690196078431372,sentinel
Norway,NO,2023-W16,2023-04-23,15-64,12.949019607843136,sentinel
Norway,NO,2023-W16,2023-04-23,5-14,5.021568627450979,sentinel
Norway,NO,2023-W16,2023-04-23,65+,2.625490196078432,sentinel
Norway,NO,2023-W16,2023-04-23,total,9.711764705882352,sentinel
Norway,NO,2023-W15,2023-04-16,0-4,3.127142857142857,sentinel
Norway,NO,2023-W15,2023-04-16,15-64,9.082857142857142,sentinel
Norway,NO,2023-W15,2023-04-16,5-14,3.0957142857142856,sentinel
Norway,NO,2023-W15,2023-04-16,65+,1.9642857142857144,sentinel
Norway,NO,2023-W15,2023-04-16,total,6.772857142857143,sentinel
Norway,NO,2023-W14,2023-04-09,0-4,4.460869565217392,sentinel
Norway,NO,2023-W14,2023-04-09,15-64,8.11304347826087,sentinel
Norway,NO,2023-W14,2023-04-09,5-14,6.495652173913043,sentinel
Norway,NO,2023-W14,2023-04-09,65+,1.8521739130434784,sentinel
Norway,NO,2023-W14,2023-04-09,total,6.6,sentinel
Norway,NO,2023-W13,2023-04-02,0-4,9.298913043478262,sentinel
Norway,NO,2023-W13,2023-04-02,15-64,27.896739130434785,sentinel
Norway,NO,2023-W13,2023-04-02,5-14,16.769565217391307,sentinel
Norway,NO,2023-W13,2023-04-02,65+,4.192391304347827,sentinel
Norway,NO,2023-W13,2023-04-02,total,21.27717391304348,sentinel
Norway,NO,2023-W12,2023-03-26,0-4,5.204819277108434,sentinel
Norway,NO,2023-W12,2023-03-26,15-64,16.716867469879517,sentinel
Norway,NO,2023-W12,2023-03-26,5-14,10.590361445783133,sentinel
Norway,NO,2023-W12,2023-03-26,65+,2.819277108433735,sentinel
Norway,NO,2023-W12,2023-03-26,total,12.867469879518072,sentinel
Norway,NO,2023-W11,2023-03-19,0-4,11.71566265060241,sentinel
Norway,NO,2023-W11,2023-03-19,15-64,36.00722891566265,sentinel
Norway,NO,2023-W11,2023-03-19,5-14,14.501204819277108,sentinel
Norway,NO,2023-W11,2023-03-19,65+,6.267469879518073,sentinel
Norway,NO,2023-W11,2023-03-19,total,26.79036144578313,sentinel
Norway,NO,2023-W10,2023-03-12,0-4,8.75111111111111,sentinel
Norway,NO,2023-W10,2023-03-12,15-64,20.02,sentinel
Norway,NO,2023-W10,2023-03-12,5-14,7.26,sentinel
Norway,NO,2023-W10,2023-03-12,65+,4.057777777777778,sentinel
Norway,NO,2023-W10,2023-03-12,total,15.033333333333331,sentinel
Norway,NO,2023-W09,2023-03-05,0-4,6.254320987654321,sentinel
Norway,NO,2023-W09,2023-03-05,15-64,17.125925925925923,sentinel
Norway,NO,2023-W09,2023-03-05,5-14,7.618518518518518,sentinel
Norway,NO,2023-W09,2023-03-05,65+,3.3999999999999995,sentinel
Norway,NO,2023-W09,2023-03-05,total,12.949382716049383,sentinel
Norway,NO,2023-W08,2023-02-26,0-4,9.41025641025641,sentinel
Norway,NO,2023-W08,2023-02-26,15-64,21.64102564102564,sentinel
Norway,NO,2023-W08,2023-02-26,5-14,12.64102564102564,sentinel
Norway,NO,2023-W08,2023-02-26,65+,4.564102564102564,sentinel
Norway,NO,2023-W08,2023-02-26,total,16.820512820512818,sentinel
Norway,NO,2023-W07,2023-02-19,0-4,7.706796116504855,sentinel
Norway,NO,2023-W07,2023-02-19,15-64,17.615533980582523,sentinel
Norway,NO,2023-W07,2023-02-19,5-14,9.279611650485435,sentinel
Norway,NO,2023-W07,2023-02-19,65+,3.66990291262136,sentinel
Norway,NO,2023-W07,2023-02-19,total,13.57864077669903,sentinel
Norway,NO,2023-W06,2023-02-12,0-4,15.446031746031746,sentinel
Norway,NO,2023-W06,2023-02-12,15-64,31.185714285714287,sentinel
Norway,NO,2023-W06,2023-02-12,5-14,17.883333333333333,sentinel
Norway,NO,2023-W06,2023-02-12,65+,6.372222222222223,sentinel
Norway,NO,2023-W06,2023-02-12,total,24.25555555555556,sentinel
Norway,NO,2023-W05,2023-02-05,0-4,18.17704918032787,sentinel
Norway,NO,2023-W05,2023-02-05,15-64,29.036065573770493,sentinel
Norway,NO,2023-W05,2023-02-05,5-14,16.367213114754097,sentinel
Norway,NO,2023-W05,2023-02-05,65+,5.272131147540985,sentinel
Norway,NO,2023-W05,2023-02-05,total,22.63606557377049,sentinel
Norway,NO,2023-W04,2023-01-29,0-4,18.799065420560744,sentinel
Norway,NO,2023-W04,2023-01-29,15-64,29.119626168224297,sentinel
Norway,NO,2023-W04,2023-01-29,5-14,12.818691588785043,sentinel
Norway,NO,2023-W04,2023-01-29,65+,5.879439252336448,sentinel
Norway,NO,2023-W04,2023-01-29,total,22.43271028037383,sentinel
Norway,NO,2023-W03,2023-01-22,0-4,17.266935483870967,sentinel
Norway,NO,2023-W03,2023-01-22,15-64,27.13064516129032,sentinel
Norway,NO,2023-W03,2023-01-22,5-14,10.887096774193548,sentinel
Norway,NO,2023-W03,2023-01-22,65+,6.074999999999999,sentinel
Norway,NO,2023-W03,2023-01-22,total,20.85967741935484,sentinel
Norway,NO,2023-W02,2023-01-15,0-4,19.652027027027025,sentinel
Norway,NO,2023-W02,2023-01-15,15-64,41.10135135135136,sentinel
Norway,NO,2023-W02,2023-01-15,5-14,12.297297297297296,sentinel
Norway,NO,2023-W02,2023-01-15,65+,11.91891891891892,sentinel
Norway,NO,2023-W02,2023-01-15,total,31.287162162162165,sentinel
Norway,NO,2023-W01,2023-01-08,0-4,21.63141361256545,sentinel
Norway,NO,2023-W01,2023-01-08,15-64,58.30575916230366,sentinel
Norway,NO,2023-W01,2023-01-08,5-14,11.264921465968586,sentinel
Norway,NO,2023-W01,2023-01-08,65+,16.448167539267015,sentinel
Norway,NO,2023-W01,2023-01-08,total,43.26282722513089,sentinel
Norway,NO,2022-W52,2023-01-01,0-4,44.09051724137931,sentinel
Norway,NO,2022-W52,2023-01-01,15-64,59.168103448275865,sentinel
Norway,NO,2022-W52,2023-01-01,5-14,22.342241379310344,sentinel
Norway,NO,2022-W52,2023-01-01,65+,19.60086206896552,sentinel
Norway,NO,2022-W52,2023-01-01,total,46.78620689655173,sentinel
Norway,NO,2022-W51,2022-12-25,0-4,39.684536082474224,sentinel
Norway,NO,2022-W51,2022-12-25,15-64,64.95257731958763,sentinel
Norway,NO,2022-W51,2022-12-25,5-14,29.34226804123712,sentinel
Norway,NO,2022-W51,2022-12-25,65+,17.589690721649482,sentinel
Norway,NO,2022-W51,2022-12-25,total,50.7319587628866,sentinel
Norway,NO,2022-W50,2022-12-18,0-4,16.71683168316832,sentinel
Norway,NO,2022-W50,2022-12-18,15-64,36.15049504950496,sentinel
Norway,NO,2022-W50,2022-12-18,5-14,14.221782178217822,sentinel
Norway,NO,2022-W50,2022-12-18,65+,7.623762376237624,sentinel
Norway,NO,2022-W50,2022-12-18,total,27.33465346534653,sentinel
Norway,NO,2022-W49,2022-12-11,0-4,6.701734104046242,sentinel
Norway,NO,2022-W49,2022-12-11,15-64,15.76878612716763,sentinel
Norway,NO,2022-W49,2022-12-11,5-14,5.12485549132948,sentinel
Norway,NO,2022-W49,2022-12-11,65+,3.2075144508670514,sentinel
Norway,NO,2022-W49,2022-12-11,total,11.736994219653178,sentinel
Norway,NO,2022-W48,2022-12-04,0-4,2.3466666666666667,sentinel
Norway,NO,2022-W48,2022-12-04,15-64,7.41925925925926,sentinel
Norway,NO,2022-W48,2022-12-04,5-14,1.955555555555556,sentinel
Norway,NO,2022-W48,2022-12-04,65+,1.7066666666666668,sentinel
Norway,NO,2022-W48,2022-12-04,total,5.463703703703704,sentinel
Norway,NO,2022-W47,2022-11-27,0-4,1.2767441860465116,sentinel
Norway,NO,2022-W47,2022-11-27,15-64,3.8511627906976735,sentinel
Norway,NO,2022-W47,2022-11-27,5-14,0.7325581395348837,sentinel
Norway,NO,2022-W47,2022-11-27,65+,1.0116279069767442,sentinel
Norway,NO,2022-W47,2022-11-27,total,2.832558139534884,sentinel
Norway,NO,2022-W46,2022-11-20,0-4,0.4175824175824176,sentinel
Norway,NO,2022-W46,2022-11-20,15-64,1.0153846153846156,sentinel
Norway,NO,2022-W46,2022-11-20,5-14,0.2373626373626374,sentinel
Norway,NO,2022-W46,2022-11-20,65+,0.2241758241758241,sentinel
Norway,NO,2022-W46,2022-11-20,total,0.7472527472527473,sentinel
Norway,NO,2022-W45,2022-11-13,0-4,0.6487603305785123,sentinel
Norway,NO,2022-W45,2022-11-13,15-64,1.7727272727272727,sentinel
Norway,NO,2022-W45,2022-11-13,5-14,0.4090909090909091,sentinel
Norway,NO,2022-W45,2022-11-13,65+,0.4793388429752066,sentinel
Norway,NO,2022-W45,2022-11-13,total,1.318181818181818,sentinel
Norway,NO,2022-W44,2022-11-06,0-4,0.0,sentinel
Norway,NO,2022-W44,2022-11-06,15-64,0.0,sentinel
Norway,NO,2022-W44,2022-11-06,5-14,0.0,sentinel
Norway,NO,2022-W44,2022-11-06,65+,0.0,sentinel
Norway,NO,2022-W44,2022-11-06,total,0.0,sentinel
Norway,NO,2022-W43,2022-10-30,0-4,0.074025974025974,sentinel
Norway,NO,2022-W43,2022-10-30,15-64,0.4480519480519481,sentinel
Norway,NO,2022-W43,2022-10-30,5-14,0.061038961038961,sentinel
Norway,NO,2022-W43,2022-10-30,65+,0.1571428571428571,sentinel
Norway,NO,2022-W43,2022-10-30,total,0.3298701298701298,sentinel
Norway,NO,2022-W42,2022-10-23,0-4,0.3529411764705882,sentinel
Norway,NO,2022-W42,2022-10-23,15-64,0.8441176470588235,sentinel
Norway,NO,2022-W42,2022-10-23,5-14,0.1558823529411764,sentinel
Norway,NO,2022-W42,2022-10-23,65+,0.3323529411764706,sentinel
Norway,NO,2022-W42,2022-10-23,total,0.6441176470588235,sentinel
Norway,NO,2022-W41,2022-10-16,0-4,0.2204545454545454,sentinel
Norway,NO,2022-W41,2022-10-16,15-64,0.5454545454545454,sentinel
Norway,NO,2022-W41,2022-10-16,5-14,0.1409090909090909,sentinel
Norway,NO,2022-W41,2022-10-16,65+,0.1181818181818182,sentinel
Norway,NO,2022-W41,2022-10-16,total,0.4022727272727273,sentinel
Norway,NO,2022-W40,2022-10-09,0-4,0.0,sentinel
Norway,NO,2022-W40,2022-10-09,15-64,0.0,sentinel
Norway,NO,2022-W40,2022-10-09,5-14,0.0,sentinel
Norway,NO,2022-W40,2022-10-09,65+,0.0,sentinel
Norway,NO,2022-W40,2022-10-09,total,0.0,sentinel
Norway,NO,2022-W39,2022-10-02,0-4,2.0583333333333336,sentinel
Norway,NO,2022-W39,2022-10-02,15-64,8.305555555555555,sentinel
Norway,NO,2022-W39,2022-10-02,5-14,0.8666666666666666,sentinel
Norway,NO,2022-W39,2022-10-02,65+,1.805555555555556,sentinel
Norway,NO,2022-W39,2022-10-02,total,5.922222222222222,sentinel
Norway,NO,2022-W38,2022-09-25,0-4,2.2454545454545456,sentinel
Norway,NO,2022-W38,2022-09-25,15-64,8.627272727272727,sentinel
Norway,NO,2022-W38,2022-09-25,5-14,1.1030303030303028,sentinel
Norway,NO,2022-W38,2022-09-25,65+,1.0636363636363635,sentinel
Norway,NO,2022-W38,2022-09-25,total,6.027272727272727,sentinel
Norway,NO,2022-W37,2022-09-18,0-4,3.085714285714286,sentinel
Norway,NO,2022-W37,2022-09-18,15-64,12.114285714285714,sentinel
Norway,NO,2022-W37,2022-09-18,5-14,1.4285714285714284,sentinel
Norway,NO,2022-W37,2022-09-18,65+,2.457142857142857,sentinel
Norway,NO,2022-W37,2022-09-18,total,8.628571428571428,sentinel
Norway,NO,2022-W36,2022-09-11,0-4,4.518181818181818,sentinel
Norway,NO,2022-W36,2022-09-11,15-64,13.49090909090909,sentinel
Norway,NO,2022-W36,2022-09-11,5-14,3.118181818181818,sentinel
Norway,NO,2022-W36,2022-09-11,65+,2.1,sentinel
Norway,NO,2022-W36,2022-09-11,total,9.736363636363636,sentinel
Norway,NO,2022-W35,2022-09-04,0-4,0.7592592592592592,sentinel
Norway,NO,2022-W35,2022-09-04,15-64,3.592592592592592,sentinel
Norway,NO,2022-W35,2022-09-04,5-14,0.5740740740740741,sentinel
Norway,NO,2022-W35,2022-09-04,65+,0.7777777777777778,sentinel
Norway,NO,2022-W35,2022-09-04,total,2.574074074074074,sentinel
Norway,NO,2022-W34,2022-08-28,0-4,0.65625,sentinel
Norway,NO,2022-W34,2022-08-28,15-64,4.9375,sentinel
Norway,NO,2022-W34,2022-08-28,5-14,1.21875,sentinel
Norway,NO,2022-W34,2022-08-28,65+,1.25,sentinel
Norway,NO,2022-W34,2022-08-28,total,3.59375,sentinel
Norway,NO,2022-W33,2022-08-21,0-4,0.4736842105263157,sentinel
Norway,NO,2022-W33,2022-08-21,15-64,3.684210526315789,sentinel
Norway,NO,2022-W33,2022-08-21,5-14,0.4473684210526315,sentinel
Norway,NO,2022-W33,2022-08-21,65+,0.9210526315789472,sentinel
Norway,NO,2022-W33,2022-08-21,total,2.631578947368421,sentinel
Norway,NO,2022-W32,2022-08-14,0-4,0.8923076923076924,sentinel
Norway,NO,2022-W32,2022-08-14,15-64,4.0,sentinel
Norway,NO,2022-W32,2022-08-14,5-14,0.7384615384615385,sentinel
Norway,NO,2022-W32,2022-08-14,65+,1.015384615384615,sentinel
Norway,NO,2022-W32,2022-08-14,total,2.923076923076924,sentinel
Norway,NO,2022-W31,2022-08-07,0-4,1.0,sentinel
Norway,NO,2022-W31,2022-08-07,15-64,5.954545454545454,sentinel
Norway,NO,2022-W31,2022-08-07,5-14,0.9545454545454546,sentinel
Norway,NO,2022-W31,2022-08-07,65+,1.6363636363636362,sentinel
Norway,NO,2022-W31,2022-08-07,total,4.318181818181818,sentinel
Norway,NO,2022-W30,2022-07-31,0-4,0.4999999999999999,sentinel
Norway,NO,2022-W30,2022-07-31,15-64,3.4473684210526314,sentinel
