"rep","VE0_inf","VE0_sev","delta","a","d","mean","half_life"
262,0.760492062505643,0.777859962632301,0.0173679001266579,0.0616879591998139,0,48.6318568309689,43.347195055337
263,0.773361583789239,0.793295834600301,0.0199342508110631,0.093158655372575,0,32.2031268914512,28.7037204359135
264,0.764716108715229,0.808145064326781,0.0434289556115519,0.100732379278209,0,29.7818836554472,26.5455856315552
265,0.765055217394685,0.780307626712337,0.0152524093176525,0.0891740475126251,0,33.6420750619766,29.9863029052418
266,0.767143909336472,0.779158560034788,0.0120146506983163,0.0943090028632735,0,31.810324665921,28.3536027188909
267,0.776737881274373,0.804510492567385,0.0277726112930122,0.101681063452811,0,29.5040187241183,26.2979153560975
268,0.765159731546804,0.800215079582302,0.0350553480354974,0.0929517498454184,0,32.2748092961035,28.7676133525936
269,0.763528360552416,0.781204287284531,0.017675926732115,0.0923654889388079,0,32.4796635027559,28.9502067354564
270,0.765999414043234,0.780010383567842,0.0140109695246075,0.0819092092158136,0,36.6259182419358,32.6459017929787
271,0.7567248946093,0.773406874180338,0.0166819795710381,0.0669295694290734,0,44.8232377048109,39.9524458742214
272,0.769070470640927,0.782745714313357,0.0136752436724304,0.0763538470432989,0,39.290751103854,35.0211561505686
273,0.760987033730437,0.78716022588405,0.0261731921536123,0.0948844617868926,0,31.617400188641,28.1816427014754
274,0.761296718781199,0.814395981053232,0.0530992622720336,0.0866320995392598,0,34.6291965213248,30.8661571660075
275,0.762158994855189,0.79048923893007,0.0283302440748812,0.0699747966808061,0,42.872579018481,38.2137587651394
276,0.76980275875339,0.782544162740458,0.0127414039870676,0.0999270985044946,0,30.0218864041676,26.7595080815814
277,0.761353086582728,0.77270542552641,0.0113523389436824,0.068000323041791,0,44.1174374738821,39.3233426017202
278,0.76627813574723,0.786532226456905,0.0202540907096758,0.0816141463354545,0,36.7583333858477,32.7639278245856
279,0.76165776888985,0.808525366891033,0.0468675980011829,0.0970006668151673,0,30.9276224432192,27.5668208043894
280,0.762145903260707,0.791819189562986,0.0296732863022789,0.0800562356925948,0,37.4736580360785,33.4015205294913
281,0.763513200965971,0.780321496006365,0.0168082950403939,0.080721704197747,0,37.1647257675679,33.1261589008255
282,0.774083949336263,0.788888551085276,0.0148046017490134,0.0945199123061262,0,31.7393438779731,28.2903351765667
283,0.773466510954206,0.80229860618448,0.0288320952302736,0.0980914613407203,0,30.5837017717527,27.2602728458889
284,0.772447722128083,0.77883701949849,0.00638929737040673,0.0926616843429424,0,32.3758414416141,28.8576666716254
285,0.762883237951935,0.793102526780837,0.0302192888289017,0.0889434062825392,0,33.7293131147929,30.064061089652
286,0.765205891715149,0.79044761746274,0.0252417257475915,0.0902444668558162,0,33.2430353297239,29.6306254905606
287,0.768158380237195,0.793360385359664,0.0252020051224691,0.0963679467299261,0,31.1306829895171,27.7478154379896
288,0.758718508093005,0.802596424525138,0.0438779164321333,0.107986692398284,0,27.7812009366412,24.7623104348595
289,0.767938630504428,0.792199603931673,0.0242609734272444,0.0876084976833929,0,34.2432535579101,30.5221533379505
290,0.7686538981431,0.774373850284879,0.0057199521417786,0.0824711883353854,0,36.3763401565151,32.4234445261738
291,0.769364366336886,0.788575491262755,0.0192111249258692,0.100563697858656,0,29.8318385648125,26.5901121074362
292,0.779874410441576,0.798009881348621,0.0181354709070451,0.096596334677793,0,31.0570790290005,27.6822097745158
293,0.767839778216497,0.805384099236078,0.0375443210195812,0.100282665850362,0,29.9154392692001,26.664628201947
294,0.770130190817245,0.803325812502731,0.0331956216854853,0.11176086528398,0,26.8430276767912,23.9260853359132
295,0.763578562908544,0.787229848840286,0.023651285931743,0.0958391958847477,0,31.302432916984,27.9009018733384
296,0.768924656354745,0.805808934183082,0.0368842778283368,0.096891507164762,0,30.9624660384172,27.5978780622425
297,0.769665516667586,0.778835876355581,0.00917035968799508,0.0903683262090963,0,33.1974722322347,29.5900135829985
298,0.757245366363941,0.792151069392586,0.0349057030286449,0.098000536505867,0,30.6120773106217,27.2855649095341
299,0.763770722793758,0.79255792716182,0.0287872043680622,0.0958414114963908,0,31.3017092837054,27.900256874876
300,0.763216027592587,0.80093013681622,0.0377141092236329,0.100698937521828,0,29.7917741123108,26.5544013254397
301,0.769331151488128,0.783355737849025,0.014024586360897,0.0965818046697207,0,31.0617513335877,27.6863743553378
302,0.765994550099466,0.802345185993432,0.0363506358939665,0.0994080340703353,0,30.1786473101095,26.899234302411
303,0.767117031130875,0.781556482644703,0.0144394515138281,0.0950464321073659,0,31.5635204129615,28.1336178614197
304,0.773676059370878,0.78588426513289,0.0122082057620123,0.101483499237302,0,29.561456025329,26.3491111372433
305,0.761010728278197,0.786629470187029,0.025618741908832,0.0761771186907427,0,39.3819043245668,35.1024040546305
306,0.763235176670115,0.781878826792713,0.0186436501225973,0.0848163666773691,0,35.3705318622245,31.5269340665294
307,0.763996835688622,0.787365156852445,0.0233683211638235,0.0822934317843626,0,36.4549142617001,32.493480245262
308,0.771519428968324,0.794249655970392,0.0227302270020676,0.101854393595091,0,29.4538104259508,26.2531630263309
309,0.755274591164763,0.782546828890062,0.0272722377252989,0.0803369458204146,0,37.3427190860131,33.2848102786664
310,0.761052711472161,0.769009898254683,0.00795718678252104,0.076498137563994,0,39.2166410259383,34.9550993677863
311,0.762970546524902,0.791247176110461,0.0282766295855587,0.0933421467306827,0,32.1398222033163,28.6472948572226
312,0.765113405999986,0.8001232034486,0.0350097974486149,0.100994683486317,0,29.7045339065441,26.476641222033
313,0.763064709064242,0.776456601161489,0.0133918920972469,0.069414344556851,0,43.2187326575269,38.5222970420756
314,0.759328331330672,0.791920108443965,0.0325917771132929,0.0752025107875566,0,39.8922850923801,35.5573234456748
315,0.768013125438156,0.796150685963523,0.0281375605253668,0.0975062896827373,0,30.7672459875286,27.4238719235505
316,0.76363199917689,0.766231638850633,0.00259963967374333,0.0664690243785148,0,45.1338052280741,40.2292650599568
317,0.761959235100497,0.7982778256641,0.0363185905636037,0.0919198186288939,0,32.6371401156898,29.0905708897848
318,0.759932925894346,0.784233014439889,0.0243000885455429,0.0874782560491863,0,34.2942364821858,30.5675961177883
319,0.767745466496516,0.785819306701782,0.0180738402052661,0.0673547318970226,0,44.5403005179598,39.7002545283415
320,0.776648779721659,0.810674431579055,0.0340256518573964,0.122934240296071,0,24.403290676177,21.7514664226991
321,0.776831708201203,0.802450108464732,0.0256184002635296,0.088265771027951,0,33.9882602855188,30.2948693344924
322,0.762474843244234,0.787373221591648,0.0248983783474141,0.0729615359556074,0,41.1175554449034,36.6494477532239
323,0.767147303657024,0.784960515828399,0.0178132121713746,0.0907287268211883,0,33.0656023192359,29.4724735338789
324,0.767139648122427,0.797081010144814,0.0299413620223865,0.11127059722329,0,26.9613004231459,24.0315057771641
325,0.764846717674092,0.784202582491125,0.019355864817033,0.0809269921323664,0,37.0704498085523,33.042127596023
326,0.767845354748705,0.78951714830786,0.0216717935591548,0.0970330037871585,0,30.9173155824433,27.5576339558178
327,0.756570327835809,0.771276427279954,0.0147060994441456,0.0727076323022638,0,41.2611428127415,36.7774319604235
328,0.773354509569048,0.79201303939743,0.0186585298283825,0.0961383235501069,0,31.2050375877047,27.8140901698408
329,0.771361696062131,0.795901174962731,0.0245394789006002,0.09975711811529,0,30.0730419711291,26.8051047435997
330,0.771318439748884,0.785714708791261,0.0143962690423771,0.0917760457444141,0,32.688268225836,29.1361430786285
331,0.756715468858661,0.787895819258286,0.0311803503996257,0.0754668745058367,0,39.7525406960901,35.432764607115
332,0.769629114510021,0.782699637746497,0.0130705232364762,0.07432434694835,0,40.3636240771114,35.9774435940653
333,0.767152725225151,0.790118016667611,0.0229652914424597,0.0819765268760011,0,36.5958416918278,32.6190935613158
334,0.76532759233263,0.793055593894444,0.0277280015618142,0.0886727513595758,0,33.832264748781,30.1558253127468
335,0.765594429474911,0.766481921293554,0.000887491818643534,0.0860380652665116,0,34.8682875504836,31.0792669699977
336,0.761299415347271,0.78500645010833,0.0237070347610591,0.0793234192133327,0,37.8198523179112,33.7100950326982
337,0.754035629943964,0.792088362676777,0.0380527327328133,0.0803166279805898,0,37.352165739889,33.2932303961544
338,0.764642603671745,0.792143262771596,0.0275006590998507,0.0883250030941307,0,33.9654672505678,30.2745531426728
339,0.759897721810636,0.7925861350335,0.0326884132228646,0.0692960155515978,0,43.2925324222458,38.5880772323618
340,0.766374098112668,0.794608415894566,0.0282343177818985,0.0965105167711276,0,31.0846952266811,27.7068250120485
341,0.780568271288214,0.789627289555625,0.00905901826741094,0.100281218536498,0,29.915871025322,26.6650130405703
342,0.755353321356633,0.784497670652287,0.0291443492956542,0.0795566235472278,0,37.7089909832471,33.6112806297343
343,0.767324685568526,0.80343552188428,0.0361108363157534,0.0991224176480652,0,30.2656056135709,26.9767431368962
344,0.78592703209768,0.801519260591373,0.0155922284936931,0.112618324395947,0,26.6386488707868,23.7439156934947
345,0.762616668324878,0.811343890719317,0.0487272223944391,0.10613123795389,0,28.2668897285773,25.1952210447386
346,0.761204876233505,0.79576239966149,0.0345575234279852,0.0733169535865473,0,40.9182304125421,36.4717827077126
347,0.764998626114388,0.791799577111629,0.0268009509972406,0.103373458059613,0,29.0209891040888,25.8673749547778
348,0.769148793055312,0.78637316525365,0.0172243721983376,0.0747070080782448,0,40.156875200489,35.7931614287025
349,0.761711433101897,0.791795828706694,0.0300843956047968,0.0681270607260993,0,44.0353652135576,39.250188860351
350,0.773311130413017,0.78673914781841,0.0134280174053935,0.100803961667034,0,29.7607350979847,26.526735217337
351,0.759457055213451,0.774806240734233,0.0153491855207813,0.0832304417859184,0,36.0445040976289,32.1276679856866
352,0.774825587525378,0.820555398444754,0.0457298109193758,0.114906299026777,0,26.1082292738442,23.2711350260865
353,0.763773567107572,0.790197391798779,0.0264238246912073,0.0818365145454528,0,36.6584527293592,32.6749008661022
354,0.765245979890113,0.794870082665361,0.0296241027752486,0.0866407253966166,0,34.6257488757954,30.8630841646257
355,0.74935645677766,0.781891571105738,0.0325351143280777,0.0808616691798588,0,37.1003966456241,33.068820210133
356,0.769054267835227,0.776887500136383,0.0078332323011556,0.0971060176959647,0,30.8940688865739,27.5369134008995
357,0.760764908275616,0.791060807379538,0.0302958991039228,0.081789798269704,0,36.6793911155939,32.6935639476994
358,0.760603124104652,0.790204968895322,0.02960184479067,0.0888195661654866,0,33.7763415147792,30.1059790701732
359,0.76433243737339,0.792071738595536,0.0277393012221456,0.0810229805138695,0,37.026532237807,33.0029824012987
360,0.766891964544282,0.80263082522853,0.0357388606842482,0.0951550436431067,0,31.5274932903394,28.1015056861225
361,0.765365698527456,0.79559604671654,0.0302303481890844,0.0926115241626162,0,32.3933768191992,28.8732965381796
362,0.765562270653389,0.799171461246152,0.0336091905927627,0.0861583970896871,0,34.8195892836439,31.0358605814879
363,0.763614414491694,0.799337837178387,0.0357234226866924,0.0999344821052216,0,30.0196682546599,26.7575309709869
364,0.766624500825329,0.781199550067549,0.0145750492422196,0.0773042374534508,0,38.8077044522491,34.590600568438
365,0.778463793799552,0.810654732518154,0.0321909387186022,0.104069480590927,0,28.8268950989802,25.6943724982243
366,0.757059588184975,0.774183492258382,0.0171239040734062,0.0824133109295716,0,36.4018866146966,32.4462149358996
367,0.755160214172048,0.786545638020722,0.0313854238486741,0.078413138658353,0,38.2588945083685,34.1014279717925
368,0.752477502315265,0.808756976356623,0.056279474041358,0.0862235261717186,0,34.7932882497214,31.0124175932517
369,0.771494681885839,0.792663253954767,0.0211685720689279,0.0930216076218506,0,32.2505714177241,28.7460093236647
370,0.755854413202275,0.773671808549329,0.0178173953470537,0.046323605209078,0,64.7617987947987,57.7243499924306
371,0.759108116330161,0.783578472106144,0.0244703557759822,0.0813718944744744,0,36.8677664367403,32.8614691506145
372,0.758059029963836,0.785560058657084,0.0275010286932485,0.0933212351571838,0,32.147024146723,28.6537141894457
373,0.763290990551542,0.77736971422736,0.0140787236758172,0.0848394482588706,0,35.3609088881165,31.5183567889412
374,0.776372087552452,0.808743498455149,0.0323714109026971,0.108478877198315,0,27.6551534960633,24.6499601494911
375,0.757082553039144,0.783277904137387,0.0261953510982426,0.0786370884942801,0,38.1499373570808,34.0043108309446
376,0.774042066890264,0.799117718840147,0.0250756519498826,0.107309982645564,0,27.9563925558423,24.9184645647741
377,0.761999859583914,0.789841835570817,0.0278419759869031,0.0895492440406385,0,33.5011203292634,29.8606652534834
378,0.769374271327351,0.808020915150411,0.03864664382306,0.0946616603967151,0,31.6918168076429,28.2479727145457
379,0.76236303771634,0.793300397985409,0.0309373602690683,0.0938276403288968,0,31.9735206969291,28.4990647811961
380,0.771062035431989,0.808838597387448,0.0377765619554593,0.0923358466292994,0,32.4900903550936,28.9595005365067
381,0.769108973807928,0.790097425333233,0.0209884515253047,0.0840913979033071,0,35.6754682975964,31.7987340759243
382,0.760909551685212,0.806522385966863,0.0456128342816511,0.0940511740791131,0,31.8975284399585,28.431330349483
383,0.758098628974163,0.786426700338731,0.0283280713645677,0.0922066163574686,0,32.5356261677528,29.0000881241903
384,0.768320970535395,0.774778336250249,0.00645736571485451,0.087869731358361,0,34.1414495483665,30.4314120307773
385,0.771185560324081,0.78504899799693,0.0138634376728498,0.095465172799568,0,31.4250727466716,28.0102148415333
386,0.766955271949433,0.799988451287573,0.03303317933814,0.0997913380289334,0,30.0627294838975,26.7959128799807
387,0.773399988200589,0.790908413109743,0.0175084249091544,0.0959480432337644,0,31.2669221683959,27.8692499594302
388,0.762955997205053,0.776601379562734,0.0136453823576817,0.0894637845528993,0,33.5331219777107,29.8891893894661
389,0.764823185901479,0.786951642554301,0.0221284566528214,0.0765812509003675,0,39.1740793566171,34.917162733198
390,0.777852538480435,0.799054703061767,0.0212021645813323,0.0985252944795427,0,30.4490335791171,27.1402385968531
391,0.768472989268304,0.776738062515976,0.00826507324767219,0.0829704765536239,0,36.1574396654344,32.2283312217906
392,0.757346249254911,0.784752642011696,0.0274063927567852,0.075644042642816,0,39.6594351013961,35.3497764870444
393,0.756170403639271,0.789738086713623,0.0335676830743515,0.0812029020058008,0,36.9444924491208,32.929857602983
394,0.770234264182015,0.778532698682617,0.00829843450060155,0.0879493613463452,0,34.1105376329679,30.4038592101854
395,0.768869698127661,0.778474267780952,0.00960456965329055,0.0949110933387798,0,31.6085285130124,28.173735081265
396,0.773441022033856,0.804509634904423,0.031068612870567,0.0961933171895958,0,31.187197693651,27.7981888776076
397,0.764025054474716,0.774175178654657,0.010150124179941,0.0934112759490205,0,32.1160370578522,28.6260943642322
398,0.763401858532212,0.784856338850271,0.0214544803180587,0.0877470064620421,0,34.1892005318466,30.4739740740526
399,0.763022318967674,0.784520679757462,0.0214983607897878,0.0860099282746984,0,34.8796942420252,31.0894341343918
400,0.757511088294106,0.782391899454833,0.0248808111607273,0.0796283670732257,0,37.675015955573,33.5809975550674
401,0.765424306988477,0.779792995624421,0.014368688635944,0.0838689768022616,0,35.7700798839256,31.883064536539
402,0.761264834441291,0.802558842476354,0.0412940080350624,0.102591988002555,0,29.2420495831047,26.0644135284073
403,0.747383602040803,0.782559568275096,0.0351759662342936,0.0798094198899235,0,37.5895477518534,33.504816896152
404,0.76455769164519,0.78736170028865,0.0228040086434606,0.0773482594449579,0,38.7856174337684,34.5709136726322
405,0.769382212968394,0.781764246367018,0.0123820333986246,0.0802151579170475,0,37.3994152464597,33.3353454563444
406,0.761877590207835,0.789066240671527,0.0271886504636914,0.0891714323224884,0,33.6430617055752,29.9871823335694
407,0.753028726964485,0.784899074879358,0.0318703479148727,0.0880029895087542,0,34.0897510044426,30.3853313952931
408,0.766269557303843,0.780914833383009,0.0146452760791662,0.0989031731228324,0,30.3326971751873,27.0365440821503
409,0.769219783073649,0.797972882275528,0.0287530992018797,0.0919100248943703,0,32.6406178591271,29.0936707184353
410,0.765633282409141,0.781532939651295,0.0158996572421541,0.103320375719899,0,29.0358990576358,25.8806646933728
411,0.772274680796262,0.785733149303023,0.0134584685067611,0.0817470073608285,0,36.6985911393441,32.7106775688687
412,0.767812662174577,0.802070161361648,0.034257499187071,0.103605501281986,0,28.9559913602929,25.8094402991411
413,0.770206142791103,0.78047495217578,0.0102688093846772,0.085106702451998,0,35.2498676786598,31.4193820575788
414,0.757365470922886,0.768273162852826,0.0109076919299403,0.0571405060230191,0,52.5021601802309,46.7969254406458
415,0.763324803351362,0.783527987040409,0.0202031836890475,0.0769150278728139,0,39.0040812955406,34.7656377947585
416,0.765057839059646,0.803030696369842,0.0379728573101967,0.0977635792101019,0,30.6862742162166,27.3516990847211
417,0.763293057142941,0.796466687737126,0.0331736305941849,0.0807389535060045,0,37.1567857858957,33.119081730495
418,0.762947770204097,0.794519347293601,0.0315715770895038,0.0895401923735534,0,33.5045069758648,29.8636838844875
419,0.767314356440575,0.784228193686188,0.0169138372456132,0.0908134083869584,0,33.0347693505448,29.4449910811189
420,0.760731626659597,0.802003652317467,0.0412720256578703,0.0915188067449356,0,32.7801476734836,29.2180382929651
421,0.760654162135706,0.799042670016241,0.0383885078805351,0.105290578087765,0,28.4925779161299,25.3963844492438
422,0.768062649701838,0.808078420520545,0.040015770818707,0.105587713039861,0,28.4123967991185,25.3249163469476
423,0.769325063818837,0.780793946434864,0.0114688826160272,0.0922487677979343,0,32.5207595896709,28.9868370475934
424,0.765899952884684,0.785934152096733,0.0200341992120483,0.081364563208322,0,36.8710883670443,32.8644300978255
425,0.771731026217843,0.785185704158715,0.013454677940872,0.0917844430801967,0,32.6852775843369,29.1334774201723
426,0.763114653085382,0.776271552752482,0.0131568996671001,0.0801440345672625,0,37.4326051364708,33.3649287116409
427,0.7615263070738,0.786521027492149,0.0249947204183492,0.0913142206586178,0,32.8535903648089,29.283500211833
428,0.767883604120412,0.797584700673753,0.029701096553341,0.102426315391025,0,29.2893480405611,26.1065722201535
429,0.762561857127273,0.788914312475586,0.0263524553483129,0.0938433157828204,0,31.9681798855321,28.494304337971
430,0.76518048616366,0.792624496201149,0.0274440100374894,0.0817502112532527,0,36.6971528759277,32.7093955967436
431,0.760784383272213,0.776788222857599,0.0160038395853866,0.0931305416141947,0,32.2128482021278,28.7123853641632
432,0.769301864771826,0.796708810704882,0.027406945933056,0.0809972511850607,0,37.0382939680961,33.013466023563
433,0.77216946504054,0.801670154117079,0.0295006890765387,0.106954595282196,0,28.049285700017,25.0012633206152
434,0.768138637070338,0.790208817564386,0.0220701804940479,0.0964789433500915,0,31.0948679144832,27.715892267776
435,0.77316351838174,0.790577558897964,0.0174140405162237,0.0991733946327389,0,30.2500485247043,26.9628765850198
436,0.757118256503247,0.785901502060153,0.0287832455569057,0.0937172188237433,0,32.0111932220501,28.5326435585874
437,0.76328898618842,0.787653287456069,0.0243643012676484,0.0916431289171724,0,32.7356784458049,29.1784013880274
438,0.760850926984086,0.793422744363988,0.0325718173799015,0.100869710079974,0,29.7413365976908,26.5094446874084
439,0.773762754900099,0.781430817581659,0.00766806268155943,0.0846632225564003,0,35.4345122878057,31.5839619525309
440,0.766196382146686,0.795380806239089,0.0291844240924032,0.089689247137572,0,33.44882575944,29.8140533602475
441,0.760265166121044,0.794352726405708,0.0340875602846643,0.0831390771137691,0,36.084114764646,32.1629742935545
442,0.77009772481912,0.813107964906899,0.0430102400877792,0.10426666540912,0,28.7723788636439,25.6457803604613
443,0.754343710768527,0.793005724660289,0.038662013891762,0.0906963514534942,0,33.0774055617694,29.4829941573905
444,0.76600004955619,0.785984875323694,0.0199848257675038,0.0863170608145174,0,34.7555856477384,30.9788120073508
445,0.772657855482089,0.792009603707169,0.0193517482250792,0.099331423478863,0,30.2019229658818,26.919980670256
446,0.773816422621646,0.799696175499588,0.0258797528779425,0.0947257711679693,0,31.6703676624638,28.2288543764761
447,0.760528593478657,0.777442494666234,0.0169139011875772,0.0865378344615645,0,34.6669178708469,30.8997794622149
448,0.767908809189269,0.787554989902297,0.0196461807130285,0.0990081026743571,0,30.3005503485625,27.0078905440187
449,0.763258657331958,0.793428193178794,0.0301695358468357,0.0872118646404152,0,34.3989893160679,30.6609658103885
450,0.75990510554306,0.796745558934462,0.0368404533914019,0.080067817340205,0,37.4682375473421,33.3966890671976
451,0.76210801114974,0.779285426095462,0.0171774149457218,0.0829630655739652,0,36.1606695611479,32.2312101355032
452,0.768432117811729,0.805943891923244,0.0375117741115147,0.0921590988395189,0,32.5524016377813,29.015040659809
453,0.754920176611154,0.790892152616044,0.0359719760048897,0.066666177598213,0,45.000330123628,40.1102942501937
454,0.758910622479322,0.783317635968511,0.024407013489189,0.0932737985512376,0,32.1633732794964,28.6682867164578
455,0.760196691550491,0.781434711659946,0.0212380201094544,0.0632958212905488,0,47.3964937784598,42.2460747878672
456,0.766663399128759,0.79579194602059,0.0291285468918312,0.102562678680189,0,29.2504060795312,26.0718619522221
457,0.767033590312732,0.778191015113907,0.0111574248011748,0.079472610391269,0,37.7488544195295,33.646812239274
458,0.767483802770778,0.784720333362231,0.0172365305914536,0.0927917968696298,0,32.3304440824109,28.8172024921223
459,0.767069706822371,0.784444690822495,0.0173749840001243,0.089747190156247,0,33.4272303653975,29.7948046656909
460,0.770256448484753,0.773681867635435,0.00342541915068188,0.0910985531404254,0,32.9313682444067,29.3528262285145
461,0.7711748966985,0.78511406557182,0.0139391688733203,0.0857497225145345,0,34.9855359530931,31.1837743795236
462,0.772286513465069,0.772286513465069,0,0.0883056930487379,0,33.9728945714093,30.2811733613161
463,0.761906913488854,0.776659135327389,0.0147522218385352,0.068921931718922,0,43.5275089536757,38.7975196473762
464,0.778032545082041,0.799843046637516,0.0218105015554757,0.106709680469793,0,28.1136630415572,25.0586449910413
465,0.753715939047449,0.795877714290044,0.042161775242595,0.0960348032241034,0,31.238674931205,27.8440722553473
466,0.772781628903239,0.79711388229217,0.024332253388931,0.104526814567106,0,28.7007693903655,25.5819524499457
467,0.767661686237206,0.794633391979712,0.0269717057425054,0.096513478058706,0,31.0837414664012,27.7059748937189
468,0.758035071179176,0.774487361085402,0.0164522899062259,0.0750370001299276,0,39.9802763277511,35.6357529668021
469,0.761820197622857,0.798831960584483,0.037011762961626,0.090714267083539,0,33.0708729337723,29.4771714083024
470,0.777057265357636,0.799814392754484,0.0227571273968482,0.102521740959794,0,29.2620859918533,26.0822726474052
471,0.766703739296928,0.799683052207908,0.0329793129109798,0.0898296019819639,0,33.3965634246308,29.7674701991543
472,0.771863384172164,0.789948386160666,0.018085001988502,0.0844223897422814,0,35.5355967671394,31.6740619184436
473,0.767133417752441,0.790587879191904,0.023454461439463,0.0954868422717506,0,31.4179412432778,28.0038582948416
474,0.767817981895342,0.767817981895342,0,0.0711079155664409,0,42.1893958795192,37.6048148606115
475,0.765161770780645,0.765161770780645,0,0.0911170035402022,0,32.9246999291011,29.3468825368054
476,0.764660323827061,0.781103396419191,0.0164430725921299,0.0900497341373855,0,33.3149234557763,29.6947017735819
477,0.768236652121777,0.797494601986787,0.0292579498650098,0.100148582306539,0,29.9554914398835,26.7003280367495
478,0.773366864724968,0.801236662021637,0.0278697972966685,0.105809520402121,0,28.3528361965798,25.2718279965514
479,0.762616944542846,0.774784956963804,0.012168012420958,0.0767852326610822,0,39.0700125015121,34.8244044763478
480,0.757118312673031,0.777565242697381,0.0204469300243498,0.0768394683034451,0,39.0424356940207,34.7998243486038
481,0.758393252942931,0.782297621254868,0.0239043683119372,0.0780864696680072,0,38.4189477736004,34.2440887822025
482,0.770417979624746,0.783851097783852,0.0134331181591061,0.100392591797869,0,29.882683037412,26.6354314806799
483,0.760995290318287,0.796678118348173,0.0356828280298857,0.0865169803004988,0,34.6752740280593,30.9072275836768
484,0.767674816623821,0.779604028584245,0.0119292119604238,0.0868793449534114,0,34.5306470900389,30.7783167729213
485,0.771876362465409,0.800523551997406,0.028647189531997,0.101316117498902,0,29.6102937425776,26.3926418225508
486,0.767632983897679,0.778554429335265,0.0109214454375852,0.0780930424099587,0,38.4157142226723,34.2412066104752
487,0.762741833548225,0.785845100041091,0.0231032664928659,0.0881192654110578,0,34.0447685986218,30.3452370775715
488,0.778371713935882,0.796715976819816,0.0183442628839334,0.0994681196983888,0,30.1604173186014,26.8829853033134
489,0.760504499645637,0.793942142613295,0.0334376429676581,0.0938200350239097,0,31.9761125567205,28.5013749922236
490,0.763597341002902,0.767471771209913,0.00387443020701084,0.0753425300017019,0,39.8181478632618,35.4912424621207
491,0.766561738470908,0.793471255284642,0.0269095168137336,0.0880093956928008,0,34.0872696191618,30.3831196538796
492,0.767796028965319,0.782489755215981,0.0146937262506622,0.0932692319292160,0,32.1649480535742,28.6696903650858
493,0.757622247861531,0.771183229116206,0.0135609812546749,0.0698455438112582,0,42.9519169913949,38.2844753449967
494,0.771317189401872,0.785658908936405,0.0143417195345328,0.0986682484602807,0,30.4049179631243,27.1009168777981
495,0.763620766465845,0.79374687866624,0.0301261122003954,0.0957996533487488,0,31.3153533977707,27.9124183285463
496,0.766635357652009,0.7985908356206,0.0319554779685911,0.084097209500444,0,35.6730029191297,31.7965366019176
497,0.751524094296007,0.782404210965288,0.0308801166692811,0.0842940260774726,0,35.589710678225,31.7222954511912
498,0.753925428060722,0.768950931755007,0.0150255036942849,0.0825631033711303,0,36.3358434640552,32.3873484742945
499,0.760338026711332,0.78449177513871,0.0241537484273782,0.0683934798193398,0,43.8638304108001,39.0972941728265
500,0.762612041131488,0.779231925107612,0.0166198839761236,0.0748533671685254,0,40.0783573736339,35.7231758723657
